orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010576,89103,BOOK,NV,59761.55999999956
1010577,89103,BOOK,NV,59761.55999999956
1000006,89507,OCCASION,NV,59761.55999999956
1000373,89147,ARTWORK,NV,59761.55999999956
1001887,89123,ARTWORK,NV,59761.55999999956
1002226,89509,BOOK,NV,59761.55999999956
1002409,89147,ARTWORK,NV,59761.55999999956
1012027,89509,BOOK,NV,59761.55999999956
1012400,89119,ARTWORK,NV,59761.55999999956
1012857,89113,ARTWORK,NV,59761.55999999956
1002655,89110,BOOK,NV,59761.55999999956
1003479,89509,ARTWORK,NV,59761.55999999956
1003480,89509,BOOK,NV,59761.55999999956
1003703,89014,ARTWORK,NV,59761.55999999956
1005022,89523,ARTWORK,NV,59761.55999999956
1005479,89449,ARTWORK,NV,59761.55999999956
1005670,89502,OCCASION,NV,59761.55999999956
1005792,89450,ARTWORK,NV,59761.55999999956
1006624,89012,OCCASION,NV,59761.55999999956
1007861,89511,ARTWORK,NV,59761.55999999956
1007862,89511,ARTWORK,NV,59761.55999999956
1014426,89501,ARTWORK,NV,59761.55999999956
1014427,89501,ARTWORK,NV,59761.55999999956
1007979,89014,BOOK,NV,59761.55999999956
1008685,89509,BOOK,NV,59761.55999999956
1009325,89134,ARTWORK,NV,59761.55999999956
1009501,89557,BOOK,NV,59761.55999999956
1009540,89507,OCCASION,NV,59761.55999999956
1010296,89014,ARTWORK,NV,59761.55999999956
1014621,89130,BOOK,NV,59761.55999999956
1014997,89509,BOOK,NV,59761.55999999956
1014998,89509,BOOK,NV,59761.55999999956
1014999,89509,BOOK,NV,59761.55999999956
1015000,89509,BOOK,NV,59761.55999999956
1015973,89134,BOOK,NV,59761.55999999956
1015974,89134,BOOK,NV,59761.55999999956
1016411,89120,ARTWORK,NV,59761.55999999956
1016441,89523,OCCASION,NV,59761.55999999956
1017038,89501,BOOK,NV,59761.55999999956
1017963,89147,OCCASION,NV,59761.55999999956
1019224,89129,ARTWORK,NV,59761.55999999956
1019225,89129,BOOK,NV,59761.55999999956
1019672,89109,ARTWORK,NV,59761.55999999956
1020307,89509,ARTWORK,NV,59761.55999999956
1020718,89129,BOOK,NV,59761.55999999956
1021634,89014,BOOK,NV,59761.55999999956
1022010,89102,ARTWORK,NV,59761.55999999956
1022815,89102,ARTWORK,NV,59761.55999999956
1022816,89102,OCCASION,NV,59761.55999999956
1023015,89102,BOOK,NV,59761.55999999956
1023016,89102,BOOK,NV,59761.55999999956
1023017,89102,BOOK,NV,59761.55999999956
1023152,89134,BOOK,NV,59761.55999999956
1023611,89129,OTHER,NV,59761.55999999956
1023843,89721,BOOK,NV,59761.55999999956
1024170,89014,ARTWORK,NV,59761.55999999956
1024171,89014,ARTWORK,NV,59761.55999999956
1024517,89128,BOOK,NV,59761.55999999956
1025563,89015,ARTWORK,NV,59761.55999999956
1025628,89101,BOOK,NV,59761.55999999956
1025850,89505,BOOK,NV,59761.55999999956
1026720,89119,BOOK,NV,59761.55999999956
1026721,89119,ARTWORK,NV,59761.55999999956
1026789,89014,ARTWORK,NV,59761.55999999956
1028238,89113,ARTWORK,NV,59761.55999999956
1028589,89107,ARTWORK,NV,59761.55999999956
1030711,89005,ARTWORK,NV,59761.55999999956
1032012,89510,BOOK,NV,59761.55999999956
1033106,89113,BOOK,NV,59761.55999999956
1033433,89104,BOOK,NV,59761.55999999956
1035859,89509,ARTWORK,NV,59761.55999999956
1037728,89033,ARTWORK,NV,59761.55999999956
1038084,89411,ARTWORK,NV,59761.55999999956
1038224,89103,BOOK,NV,59761.55999999956
1038947,89121,ARTWORK,NV,59761.55999999956
1039232,89104,OCCASION,NV,59761.55999999956
1039279,89511,ARTWORK,NV,59761.55999999956
1039280,89511,ARTWORK,NV,59761.55999999956
1039281,89511,ARTWORK,NV,59761.55999999956
1040865,89014,BOOK,NV,59761.55999999956
1040866,89014,BOOK,NV,59761.55999999956
1041559,89509,OCCASION,NV,59761.55999999956
1041601,89014,ARTWORK,NV,59761.55999999956
1041602,89014,ARTWORK,NV,59761.55999999956
1042448,89052,OCCASION,NV,59761.55999999956
1043668,89014,ARTWORK,NV,59761.55999999956
1043964,89121,BOOK,NV,59761.55999999956
1043987,89121,BOOK,NV,59761.55999999956
1045183,89128,BOOK,NV,59761.55999999956
1045842,89012,ARTWORK,NV,59761.55999999956
1047179,89128,OCCASION,NV,59761.55999999956
1048190,89509,BOOK,NV,59761.55999999956
1048991,89134,BOOK,NV,59761.55999999956
1049100,89523,BOOK,NV,59761.55999999956
1049748,89509,GAME,NV,59761.55999999956
1050149,89121,BOOK,NV,59761.55999999956
1050508,89509,BOOK,NV,59761.55999999956
1050509,89509,BOOK,NV,59761.55999999956
1050510,89509,BOOK,NV,59761.55999999956
1051037,89014,BOOK,NV,59761.55999999956
1051191,89109,OCCASION,NV,59761.55999999956
1052298,89170,APPAREL,NV,59761.55999999956
1052339,89006,ARTWORK,NV,59761.55999999956
1052340,89006,BOOK,NV,59761.55999999956
1052617,89134,BOOK,NV,59761.55999999956
1052672,89107,BOOK,NV,59761.55999999956
1052684,89102,BOOK,NV,59761.55999999956
1053727,89511,OCCASION,NV,59761.55999999956
