orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010722,53704,BOOK,WI,133331.46999999904
1010723,53704,BOOK,WI,133331.46999999904
1010724,53704,BOOK,WI,133331.46999999904
1010725,53704,BOOK,WI,133331.46999999904
1010838,53719,OCCASION,WI,133331.46999999904
1010907,53222,BOOK,WI,133331.46999999904
1011838,54301,ARTWORK,WI,133331.46999999904
1000491,53704,BOOK,WI,133331.46999999904
1000492,53704,BOOK,WI,133331.46999999904
1000541,54234,BOOK,WI,133331.46999999904
1000542,54234,BOOK,WI,133331.46999999904
1000543,54234,BOOK,WI,133331.46999999904
1000957,53207,BOOK,WI,133331.46999999904
1001171,53704,ARTWORK,WI,133331.46999999904
1001263,53154,BOOK,WI,133331.46999999904
1001264,53154,BOOK,WI,133331.46999999904
1001265,53154,ARTWORK,WI,133331.46999999904
1001685,53207,CALENDAR,WI,133331.46999999904
1001853,53208,BOOK,WI,133331.46999999904
1002237,53403,BOOK,WI,133331.46999999904
1002496,54909,BOOK,WI,133331.46999999904
1002526,53704,BOOK,WI,133331.46999999904
1012175,53705,OCCASION,WI,133331.46999999904
1012286,53045,ARTWORK,WI,133331.46999999904
1012693,53711,ARTWORK,WI,133331.46999999904
1012710,53092,BOOK,WI,133331.46999999904
1012711,53092,BOOK,WI,133331.46999999904
1012800,53122,ARTWORK,WI,133331.46999999904
1012822,54481,OCCASION,WI,133331.46999999904
1012899,53211,OCCASION,WI,133331.46999999904
1012990,53211,ARTWORK,WI,133331.46999999904
1012991,53211,ARTWORK,WI,133331.46999999904
1013175,53092,BOOK,WI,133331.46999999904
1002646,53562,ARTWORK,WI,133331.46999999904
1002815,53511,BOOK,WI,133331.46999999904
1002816,53511,BOOK,WI,133331.46999999904
1002917,53211,OCCASION,WI,133331.46999999904
1002918,53211,ARTWORK,WI,133331.46999999904
1002919,53211,ARTWORK,WI,133331.46999999904
1002966,53404,APPAREL,WI,133331.46999999904
1003031,53590,BOOK,WI,133331.46999999904
1003109,53597,BOOK,WI,133331.46999999904
1003264,54449,ARTWORK,WI,133331.46999999904
1003591,53219,OCCASION,WI,133331.46999999904
1003592,53219,ARTWORK,WI,133331.46999999904
1004025,53511,ARTWORK,WI,133331.46999999904
1004388,53217,BOOK,WI,133331.46999999904
1004389,53217,OTHER,WI,133331.46999999904
1004390,53217,BOOK,WI,133331.46999999904
1004391,53217,BOOK,WI,133331.46999999904
1004392,53217,BOOK,WI,133331.46999999904
1004393,53217,BOOK,WI,133331.46999999904
1004394,53217,BOOK,WI,133331.46999999904
1004395,53217,BOOK,WI,133331.46999999904
1004429,53217,ARTWORK,WI,133331.46999999904
1004631,53704,OCCASION,WI,133331.46999999904
1004957,53202,ARTWORK,WI,133331.46999999904
1005322,54303,BOOK,WI,133331.46999999904
1005323,54303,ARTWORK,WI,133331.46999999904
1005324,54303,ARTWORK,WI,133331.46999999904
1005325,54303,BOOK,WI,133331.46999999904
1005326,54303,ARTWORK,WI,133331.46999999904
1005723,54902,ARTWORK,WI,133331.46999999904
1005724,54650,ARTWORK,WI,133331.46999999904
1005725,54650,BOOK,WI,133331.46999999904
1005726,54650,OCCASION,WI,133331.46999999904
1005799,53214,BOOK,WI,133331.46999999904
1005822,53217,OCCASION,WI,133331.46999999904
1006027,53705,BOOK,WI,133331.46999999904
1006393,53711,ARTWORK,WI,133331.46999999904
1006488,53092,ARTWORK,WI,133331.46999999904
1006630,53217,ARTWORK,WI,133331.46999999904
1006823,53211,BOOK,WI,133331.46999999904
1006987,54311,ARTWORK,WI,133331.46999999904
1007193,53211,OCCASION,WI,133331.46999999904
1007301,53092,ARTWORK,WI,133331.46999999904
1007324,53717,BOOK,WI,133331.46999999904
1007454,53202,ARTWORK,WI,133331.46999999904
1007525,53704,ARTWORK,WI,133331.46999999904
1007533,53223,ARTWORK,WI,133331.46999999904
1007721,53705,BOOK,WI,133331.46999999904
1013283,53024,ARTWORK,WI,133331.46999999904
1013550,53012,OTHER,WI,133331.46999999904
