orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1001361,V6J2G,BOOK,BC,14039.070000000012
1002061,V6H,OCCASION,BC,14039.070000000012
1004102,V5B2T,BOOK,BC,14039.070000000012
1004103,V5B2T,OCCASION,BC,14039.070000000012
1004318,V6N2T,ARTWORK,BC,14039.070000000012
1004355,V6K2S,ARTWORK,BC,14039.070000000012
1005952,V6B4M,ARTWORK,BC,14039.070000000012
1007592,V0R2P,BOOK,BC,14039.070000000012
1013614,V3N4P,BOOK,BC,14039.070000000012
1008007,V6S1E,OTHER,BC,14039.070000000012
1008008,V6S1E,BOOK,BC,14039.070000000012
1015020,V6A1B,BOOK,BC,14039.070000000012
1016641,V5K1S,OCCASION,BC,14039.070000000012
1018144,V6M4B,OCCASION,BC,14039.070000000012
1019875,V7R4K,ARTWORK,BC,14039.070000000012
1019958,V6C 3,ARTWORK,BC,14039.070000000012
1020376,V5G4B,ARTWORK,BC,14039.070000000012
1022388,V6A4H,BOOK,BC,14039.070000000012
1027462,V6C 3,ARTWORK,BC,14039.070000000012
1028492,V4K2P,ARTWORK,BC,14039.070000000012
1035063,VOB2A,ARTWORK,BC,14039.070000000012
1037017,V3H2S,OCCASION,BC,14039.070000000012
1040433,V6P3T,BOOK,BC,14039.070000000012
1041368,V8S4K,ARTWORK,BC,14039.070000000012
1042018,V5Y1Y,OCCASION,BC,14039.070000000012
1043129,V5C3R,ARTWORK,BC,14039.070000000012
1043162,V7W1Z,BOOK,BC,14039.070000000012
1043304,V6G2J,ARTWORK,BC,14039.070000000012
1045839,V3J4V,ARTWORK,BC,14039.070000000012
1046979,V6L2K,OCCASION,BC,14039.070000000012
1046980,V6L2K,ARTWORK,BC,14039.070000000012
1048784,V6K1A,BOOK,BC,14039.070000000012
1049428,V8S3V,BOOK,BC,14039.070000000012
1050589,V0N 1,BOOK,BC,14039.070000000012
1051073,V6L 2,GAME,BC,14039.070000000012
1051074,V6L 2,GAME,BC,14039.070000000012
1051075,V6L 2,GAME,BC,14039.070000000012
1052087,V8S 1,BOOK,BC,14039.070000000012
1052088,V8S 1,BOOK,BC,14039.070000000012
