orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1011453,74011,ARTWORK,OK,49268.79999999989
1011584,74066,ARTWORK,OK,49268.79999999989
1000123,73120,ARTWORK,OK,49268.79999999989
1000770,74170,OTHER,OK,49268.79999999989
1012198,73120,ARTWORK,OK,49268.79999999989
1003080,74136,BOOK,OK,49268.79999999989
1003171,73102,BOOK,OK,49268.79999999989
1003172,73102,ARTWORK,OK,49268.79999999989
1003606,74120,BOOK,OK,49268.79999999989
1004299,74135,ARTWORK,OK,49268.79999999989
1004506,73120,ARTWORK,OK,49268.79999999989
1004676,74114,ARTWORK,OK,49268.79999999989
1004704,73533,ARTWORK,OK,49268.79999999989
1008935,73118,OCCASION,OK,49268.79999999989
1014525,73003,BOOK,OK,49268.79999999989
1014553,74120,ARTWORK,OK,49268.79999999989
1014554,73120,OCCASION,OK,49268.79999999989
1015505,74105,BOOK,OK,49268.79999999989
1015506,74105,BOOK,OK,49268.79999999989
1015507,74105,ARTWORK,OK,49268.79999999989
1015917,73118,OCCASION,OK,49268.79999999989
1019624,73116,ARTWORK,OK,49268.79999999989
1023441,74114,BOOK,OK,49268.79999999989
1023442,74114,ARTWORK,OK,49268.79999999989
1023964,74137,BOOK,OK,49268.79999999989
1028031,73104,ARTWORK,OK,49268.79999999989
1028620,74361,ARTWORK,OK,49268.79999999989
1029496,74012,ARTWORK,OK,49268.79999999989
1029834,73162,ARTWORK,OK,49268.79999999989
1029877,74152,BOOK,OK,49268.79999999989
1030165,73102,BOOK,OK,49268.79999999989
1030166,73102,ARTWORK,OK,49268.79999999989
1030236,74133,ARTWORK,OK,49268.79999999989
1030469,74105,BOOK,OK,49268.79999999989
1030470,74105,ARTWORK,OK,49268.79999999989
1030529,73150,ARTWORK,OK,49268.79999999989
1030901,73008,BOOK,OK,49268.79999999989
1031950,73507,ARTWORK,OK,49268.79999999989
1031955,73446,BOOK,OK,49268.79999999989
1031989,73446,ARTWORK,OK,49268.79999999989
1034661,74105,ARTWORK,OK,49268.79999999989
1034662,74105,BOOK,OK,49268.79999999989
1035019,74434,ARTWORK,OK,49268.79999999989
1036010,73701,BOOK,OK,49268.79999999989
1037508,74137,OCCASION,OK,49268.79999999989
1037573,74114,OCCASION,OK,49268.79999999989
1038061,73005,BOOK,OK,49268.79999999989
1038795,73005,BOOK,OK,49268.79999999989
1038992,73120,OCCASION,OK,49268.79999999989
1039463,73072,ARTWORK,OK,49268.79999999989
1040032,73143,ARTWORK,OK,49268.79999999989
1041847,74105,ARTWORK,OK,49268.79999999989
1042430,74015,ARTWORK,OK,49268.79999999989
1042556,74103,ARTWORK,OK,49268.79999999989
1043921,74074,BOOK,OK,49268.79999999989
1044887,73120,BOOK,OK,49268.79999999989
1044888,73120,BOOK,OK,49268.79999999989
1045310,73072,ARTWORK,OK,49268.79999999989
1046362,73118,ARTWORK,OK,49268.79999999989
1046363,73118,OCCASION,OK,49268.79999999989
1047546,73159,OCCASION,OK,49268.79999999989
1047547,73159,ARTWORK,OK,49268.79999999989
1048783,73601,OCCASION,OK,49268.79999999989
1048806,73601,OCCASION,OK,49268.79999999989
1049065,73147,BOOK,OK,49268.79999999989
1050748,74105,BOOK,OK,49268.79999999989
1051679,74105,BOOK,OK,49268.79999999989
1053063,74873,OCCASION,OK,49268.79999999989
1053475,73120,CALENDAR,OK,49268.79999999989
1054218,74120,ARTWORK,OK,49268.79999999989
1054763,74101,OCCASION,OK,49268.79999999989
1055365,73072,BOOK,OK,49268.79999999989
1056188,73120,ARTWORK,OK,49268.79999999989
1056369,74075,GAME,OK,49268.79999999989
1056370,74075,GAME,OK,49268.79999999989
1056716,73072,OCCASION,OK,49268.79999999989
1057689,73115,ARTWORK,OK,49268.79999999989
1057768,74114,ARTWORK,OK,49268.79999999989
1058068,74103,BOOK,OK,49268.79999999989
1058436,74012,BOOK,OK,49268.79999999989
1058437,74012,CALENDAR,OK,49268.79999999989
1059184,74105,OCCASION,OK,49268.79999999989
1059185,74105,BOOK,OK,49268.79999999989
1059186,74105,BOOK,OK,49268.79999999989
1059187,74105,BOOK,OK,49268.79999999989
1059188,74105,BOOK,OK,49268.79999999989
1059189,74105,OCCASION,OK,49268.79999999989
1059190,74105,OCCASION,OK,49268.79999999989
1059191,74105,BOOK,OK,49268.79999999989
1059214,74105,BOOK,OK,49268.79999999989
1059857,73106,ARTWORK,OK,49268.79999999989
1059859,73120,ARTWORK,OK,49268.79999999989
1059860,73120,CALENDAR,OK,49268.79999999989
1059863,73114,ARTWORK,OK,49268.79999999989
1060281,73102,ARTWORK,OK,49268.79999999989
1061460,73112,BOOK,OK,49268.79999999989
1061869,74501,BOOK,OK,49268.79999999989
1061923,74501,BOOK,OK,49268.79999999989
1062568,73114,ARTWORK,OK,49268.79999999989
1062872,74135,BOOK,OK,49268.79999999989
1063080,74006,GAME,OK,49268.79999999989
1063091,74006,GAME,OK,49268.79999999989
1063597,74114,OCCASION,OK,49268.79999999989
1063731,74105,BOOK,OK,49268.79999999989
1063743,74105,BOOK,OK,49268.79999999989
1063744,74105,BOOK,OK,49268.79999999989
1063745,74105,BOOK,OK,49268.79999999989
1063746,74105,BOOK,OK,49268.79999999989
1063747,74105,BOOK,OK,49268.79999999989
1063748,74105,BOOK,OK,49268.79999999989
1063749,74105,BOOK,OK,49268.79999999989
1065761,74145,OCCASION,OK,49268.79999999989
1065863,73112,CALENDAR,OK,49268.79999999989
1065864,73112,BOOK,OK,49268.79999999989
1065865,73112,CALENDAR,OK,49268.79999999989
1066199,73142,ARTWORK,OK,49268.79999999989
1066200,73142,ARTWORK,OK,49268.79999999989
1066246,73003,OCCASION,OK,49268.79999999989
1066247,73003,BOOK,OK,49268.79999999989
1066248,73003,BOOK,OK,49268.79999999989
1066249,73003,OCCASION,OK,49268.79999999989
1066340,74119,ARTWORK,OK,49268.79999999989
1066841,74105,OCCASION,OK,49268.79999999989
1067953,73102,ARTWORK,OK,49268.79999999989
1070801,73120,CALENDAR,OK,49268.79999999989
1071154,73072,BOOK,OK,49268.79999999989
1071735,73160,CALENDAR,OK,49268.79999999989
1072007,73102,BOOK,OK,49268.79999999989
1072008,73102,ARTWORK,OK,49268.79999999989
1072009,73102,APPAREL,OK,49268.79999999989
1072010,73102,APPAREL,OK,49268.79999999989
1072011,73102,APPAREL,OK,49268.79999999989
1072506,73170,CALENDAR,OK,49268.79999999989
1074344,73013,APPAREL,OK,49268.79999999989
1074718,74135,OCCASION,OK,49268.79999999989
1075710,73072,OCCASION,OK,49268.79999999989
1078168,73116,CALENDAR,OK,49268.79999999989
1078554,73118,ARTWORK,OK,49268.79999999989
1078910,74003,ARTWORK,OK,49268.79999999989
1078911,74003,GAME,OK,49268.79999999989
1078912,74003,OCCASION,OK,49268.79999999989
1078913,74003,OCCASION,OK,49268.79999999989
1078914,74003,OCCASION,OK,49268.79999999989
1079069,73502,OCCASION,OK,49268.79999999989
1079070,73507,OCCASION,OK,49268.79999999989
1079071,73507,OCCASION,OK,49268.79999999989
1079610,70318,ARTWORK,OK,49268.79999999989
1079634,74074,OCCASION,OK,49268.79999999989
1080069,73112,BOOK,OK,49268.79999999989
1080574,74105,OCCASION,OK,49268.79999999989
1080739,73069,BOOK,OK,49268.79999999989
1083319,73116,OCCASION,OK,49268.79999999989
1083484,74030,ARTWORK,OK,49268.79999999989
1083517,74030,ARTWORK,OK,49268.79999999989
1083968,74018,BOOK,OK,49268.79999999989
1088410,73019,ARTWORK,OK,49268.79999999989
1088445,73019,ARTWORK,OK,49268.79999999989
1088446,73019,ARTWORK,OK,49268.79999999989
1089911,74120,BOOK,OK,49268.79999999989
1089989,73116,BOOK,OK,49268.79999999989
1089998,74006,OCCASION,OK,49268.79999999989
1094680,73703,BOOK,OK,49268.79999999989
1094810,73107,ARTWORK,OK,49268.79999999989
1094811,73107,ARTWORK,OK,49268.79999999989
1097929,73114,CALENDAR,OK,49268.79999999989
1097970,74137,BOOK,OK,49268.79999999989
1099309,73505,APPAREL,OK,49268.79999999989
1099310,73505,APPAREL,OK,49268.79999999989
1099507,73013,ARTWORK,OK,49268.79999999989
1099977,74136,GAME,OK,49268.79999999989
1099978,74136,GAME,OK,49268.79999999989
1100190,74114,OCCASION,OK,49268.79999999989
1103767,73125,ARTWORK,OK,49268.79999999989
1104403,73070,ARTWORK,OK,49268.79999999989
1104437,73070,ARTWORK,OK,49268.79999999989
1104472,73104,ARTWORK,OK,49268.79999999989
1105217,74136,BOOK,OK,49268.79999999989
1105747,73160,OCCASION,OK,49268.79999999989
1106843,74501,GAME,OK,49268.79999999989
1106905,74127,CALENDAR,OK,49268.79999999989
1107117,74136,OCCASION,OK,49268.79999999989
1107146,74133,OCCASION,OK,49268.79999999989
1107794,74135,OCCASION,OK,49268.79999999989
1107825,74137,OCCASION,OK,49268.79999999989
1108212,74105,ARTWORK,OK,49268.79999999989
1108656,74104,BOOK,OK,49268.79999999989
1108657,74104,BOOK,OK,49268.79999999989
