orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010756,51104,ARTWORK,IA,31082.100000000115
1010822,50321,CALENDAR,IA,31082.100000000115
1000408,52245,OCCASION,IA,31082.100000000115
1002095,52732,OCCASION,IA,31082.100000000115
1002416,52803,ARTWORK,IA,31082.100000000115
1002417,52803,ARTWORK,IA,31082.100000000115
1012280,52245,ARTWORK,IA,31082.100000000115
1012601,52327,ARTWORK,IA,31082.100000000115
1012618,50010,OCCASION,IA,31082.100000000115
1003350,50010,ARTWORK,IA,31082.100000000115
1003594,52242,ARTWORK,IA,31082.100000000115
1003958,52246,ARTWORK,IA,31082.100000000115
1004765,50310,ARTWORK,IA,31082.100000000115
1005248,52240,ARTWORK,IA,31082.100000000115
1007683,50014,ARTWORK,IA,31082.100000000115
1014065,52302,OCCASION,IA,31082.100000000115
1014124,50014,OCCASION,IA,31082.100000000115
1008598,52240,ARTWORK,IA,31082.100000000115
1009290,50312,ARTWORK,IA,31082.100000000115
1009531,52732,ARTWORK,IA,31082.100000000115
1009676,50312,BOOK,IA,31082.100000000115
1009710,50312,OCCASION,IA,31082.100000000115
1015753,51503,BOOK,IA,31082.100000000115
1016832,51502,ARTWORK,IA,31082.100000000115
1016924,52245,OCCASION,IA,31082.100000000115
1018183,50312,BOOK,IA,31082.100000000115
1018423,51104,BOOK,IA,31082.100000000115
1018483,52404,BOOK,IA,31082.100000000115
1019127,50613,ARTWORK,IA,31082.100000000115
1020094,52803,ARTWORK,IA,31082.100000000115
1020487,50312,BOOK,IA,31082.100000000115
1022607,50109,BOOK,IA,31082.100000000115
1022608,50109,ARTWORK,IA,31082.100000000115
1023672,52402,ARTWORK,IA,31082.100000000115
1023673,52402,ARTWORK,IA,31082.100000000115
1024971,52003,BOOK,IA,31082.100000000115
1025863,50312,BOOK,IA,31082.100000000115
1025864,50312,OCCASION,IA,31082.100000000115
1025916,52245,ARTWORK,IA,31082.100000000115
1026393,52246,BOOK,IA,31082.100000000115
1026475,50063,OCCASION,IA,31082.100000000115
1026476,50063,OCCASION,IA,31082.100000000115
1026477,50063,ARTWORK,IA,31082.100000000115
1026478,50063,ARTWORK,IA,31082.100000000115
1028698,52242,BOOK,IA,31082.100000000115
1028891,52245,ARTWORK,IA,31082.100000000115
1029846,51246,ARTWORK,IA,31082.100000000115
1030362,52722,BOOK,IA,31082.100000000115
1030853,52405,ARTWORK,IA,31082.100000000115
1030961,52722,ARTWORK,IA,31082.100000000115
1031648,52722,BOOK,IA,31082.100000000115
1031649,52722,BOOK,IA,31082.100000000115
1031859,52501,ARTWORK,IA,31082.100000000115
1031860,52501,ARTWORK,IA,31082.100000000115
1032268,52411,ARTWORK,IA,31082.100000000115
1032269,52411,ARTWORK,IA,31082.100000000115
1032694,52501,ARTWORK,IA,31082.100000000115
1032828,52404,BOOK,IA,31082.100000000115
1033348,50322,BOOK,IA,31082.100000000115
1033349,50322,ARTWORK,IA,31082.100000000115
1033350,50322,ARTWORK,IA,31082.100000000115
1034532,50014,BOOK,IA,31082.100000000115
1035150,50076,BOOK,IA,31082.100000000115
1035234,51503,BOOK,IA,31082.100000000115
1036872,51632,BOOK,IA,31082.100000000115
1036927,52806,ARTWORK,IA,31082.100000000115
1037557,50312,ARTWORK,IA,31082.100000000115
1037558,50312,BOOK,IA,31082.100000000115
1037559,50312,ARTWORK,IA,31082.100000000115
1038011,52240,BOOK,IA,31082.100000000115
1038167,52804,ARTWORK,IA,31082.100000000115
1038168,52804,ARTWORK,IA,31082.100000000115
1038649,52806,ARTWORK,IA,31082.100000000115
1039267,52245,OTHER,IA,31082.100000000115
1039701,52404,ARTWORK,IA,31082.100000000115
1041454,50312,BOOK,IA,31082.100000000115
1042875,52333,BOOK,IA,31082.100000000115
1043738,50266,BOOK,IA,31082.100000000115
1044042,52404,BOOK,IA,31082.100000000115
1044656,52246,ARTWORK,IA,31082.100000000115
1044809,52358,ARTWORK,IA,31082.100000000115
1045534,50312,OTHER,IA,31082.100000000115
1047097,50595,ARTWORK,IA,31082.100000000115
1048656,50309,BOOK,IA,31082.100000000115
1048859,52245,OCCASION,IA,31082.100000000115
1049965,50013,ARTWORK,IA,31082.100000000115
1051005,52246,BOOK,IA,31082.100000000115
1051726,50325,ARTWORK,IA,31082.100000000115
1051727,50325,ARTWORK,IA,31082.100000000115
1053718,50401,BOOK,IA,31082.100000000115
1054400,50321,OCCASION,IA,31082.100000000115
1056344,50266,BOOK,IA,31082.100000000115
1056345,50266,BOOK,IA,31082.100000000115
1056346,50266,BOOK,IA,31082.100000000115
1056347,50266,BOOK,IA,31082.100000000115
1056348,50266,BOOK,IA,31082.100000000115
1056349,50266,BOOK,IA,31082.100000000115
1056350,50266,BOOK,IA,31082.100000000115
1056351,50266,BOOK,IA,31082.100000000115
1056352,50266,BOOK,IA,31082.100000000115
1056353,50266,BOOK,IA,31082.100000000115
1056387,50266,BOOK,IA,31082.100000000115
1057685,50312,ARTWORK,IA,31082.100000000115
1057909,51104,GAME,IA,31082.100000000115
1057910,51104,GAME,IA,31082.100000000115
1060030,50105,BOOK,IA,31082.100000000115
1061419,50010,OCCASION,IA,31082.100000000115
1062112,52333,OCCASION,IA,31082.100000000115
1062918,50266,ARTWORK,IA,31082.100000000115
1063600,50105,GAME,IA,31082.100000000115
1063720,52402,BOOK,IA,31082.100000000115
1064301,52732,OCCASION,IA,31082.100000000115
1064980,52003,ARTWORK,IA,31082.100000000115
1066309,50310,BOOK,IA,31082.100000000115
1066310,50310,BOOK,IA,31082.100000000115
1066311,50310,OCCASION,IA,31082.100000000115
1068398,51503,BOOK,IA,31082.100000000115
1068399,51503,BOOK,IA,31082.100000000115
1068448,50314,CALENDAR,IA,31082.100000000115
1068449,50314,CALENDAR,IA,31082.100000000115
1068557,51571,OCCASION,IA,31082.100000000115
1068700,52246,BOOK,IA,31082.100000000115
1069534,50312,ARTWORK,IA,31082.100000000115
1069597,52806,OCCASION,IA,31082.100000000115
1070266,50613,CALENDAR,IA,31082.100000000115
1070267,50613,CALENDAR,IA,31082.100000000115
1070500,50311,BOOK,IA,31082.100000000115
1071117,50312,BOOK,IA,31082.100000000115
1071118,50312,BOOK,IA,31082.100000000115
1071119,50312,BOOK,IA,31082.100000000115
1071120,50312,BOOK,IA,31082.100000000115
1071121,50312,BOOK,IA,31082.100000000115
1071246,50312,ARTWORK,IA,31082.100000000115
1071260,52404,BOOK,IA,31082.100000000115
1071600,52037,BOOK,IA,31082.100000000115
1071601,52037,BOOK,IA,31082.100000000115
1071674,52052,BOOK,IA,31082.100000000115
1071890,50220,BOOK,IA,31082.100000000115
1072419,50312,BOOK,IA,31082.100000000115
1072420,50312,BOOK,IA,31082.100000000115
1072421,50312,BOOK,IA,31082.100000000115
1073759,50131,BOOK,IA,31082.100000000115
1074144,5`570,BOOK,IA,31082.100000000115
1074273,50312,ARTWORK,IA,31082.100000000115
1074990,52806,BOOK,IA,31082.100000000115
1074999,50703,BOOK,IA,31082.100000000115
1075094,52246,BOOK,IA,31082.100000000115
1076667,50321,CALENDAR,IA,31082.100000000115
1077480,52246,BOOK,IA,31082.100000000115
1077493,50063,ARTWORK,IA,31082.100000000115
1078844,50010,ARTWORK,IA,31082.100000000115
1079233,52246,BOOK,IA,31082.100000000115
1079300,52246,OCCASION,IA,31082.100000000115
1080136,52333,BOOK,IA,31082.100000000115
1080660,52803,OCCASION,IA,31082.100000000115
1080850,50312,OCCASION,IA,31082.100000000115
1080851,50312,ARTWORK,IA,31082.100000000115
1081041,50322,ARTWORK,IA,31082.100000000115
1081042,50322,APPAREL,IA,31082.100000000115
1081253,50321,ARTWORK,IA,31082.100000000115
1081423,50129,BOOK,IA,31082.100000000115
1083206,50312,BOOK,IA,31082.100000000115
1083858,50322,ARTWORK,IA,31082.100000000115
1083859,50322,ARTWORK,IA,31082.100000000115
1083984,51355,BOOK,IA,31082.100000000115
1083985,51355,BOOK,IA,31082.100000000115
1083986,51355,BOOK,IA,31082.100000000115
1083987,51355,BOOK,IA,31082.100000000115
1085033,50311,BOOK,IA,31082.100000000115
1085034,50311,BOOK,IA,31082.100000000115
1086369,51535,OCCASION,IA,31082.100000000115
1087716,52240,BOOK,IA,31082.100000000115
1087717,52240,BOOK,IA,31082.100000000115
1087718,52240,BOOK,IA,31082.100000000115
1087719,52240,BOOK,IA,31082.100000000115
1087720,52240,BOOK,IA,31082.100000000115
1087960,51503,CALENDAR,IA,31082.100000000115
1088372,50548,BOOK,IA,31082.100000000115
1088638,50228,OCCASION,IA,31082.100000000115
1089224,52240,OCCASION,IA,31082.100000000115
1092004,52333,APPAREL,IA,31082.100000000115
1093650,52732,OCCASION,IA,31082.100000000115
1093758,50309,BOOK,IA,31082.100000000115
1093759,50309,BOOK,IA,31082.100000000115
1093760,50309,BOOK,IA,31082.100000000115
1093761,50309,BOOK,IA,31082.100000000115
1093762,50309,BOOK,IA,31082.100000000115
1093763,50309,BOOK,IA,31082.100000000115
1094710,50014,ARTWORK,IA,31082.100000000115
1094711,50014,ARTWORK,IA,31082.100000000115
1094712,50014,ARTWORK,IA,31082.100000000115
1095526,50266,BOOK,IA,31082.100000000115
1095539,50010,BOOK,IA,31082.100000000115
1095672,50014,BOOK,IA,31082.100000000115
1095701,50014,BOOK,IA,31082.100000000115
1095781,50265,ARTWORK,IA,31082.100000000115
1096241,50266,BOOK,IA,31082.100000000115
1096250,52404,ARTWORK,IA,31082.100000000115
1097316,51571,BOOK,IA,31082.100000000115
1097413,52302,BOOK,IA,31082.100000000115
1099476,50312,BOOK,IA,31082.100000000115
1099825,52241,GAME,IA,31082.100000000115
1100726,50312,CALENDAR,IA,31082.100000000115
1101328,51503,CALENDAR,IA,31082.100000000115
1101329,51503,CALENDAR,IA,31082.100000000115
1102936,50312,ARTWORK,IA,31082.100000000115
1103334,50312,BOOK,IA,31082.100000000115
1103584,50309,GAME,IA,31082.100000000115
1104045,51246,OCCASION,IA,31082.100000000115
1104113,51526,OCCASION,IA,31082.100000000115
1104178,52601,BOOK,IA,31082.100000000115
1104179,52601,BOOK,IA,31082.100000000115
1104597,52240,BOOK,IA,31082.100000000115
