orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1019971,B4E1W,ARTWORK,NS,1316.6000000000006
1023344,B3H 1,BOOK,NS,1316.6000000000006
1036467,B1S3L,BOOK,NS,1316.6000000000006
1052240,B3J4M,OCCASION,NS,1316.6000000000006
1057922,B2Y4A,OTHER,NS,1316.6000000000006
1061880,B3J1H,OCCASION,NS,1316.6000000000006
1061901,B3J1H,ARTWORK,NS,1316.6000000000006
1071459,B0T 1,ARTWORK,NS,1316.6000000000006
1079665,B2Y4A,OCCASION,NS,1316.6000000000006
1094225,NOVAS,BOOK,NS,1316.6000000000006
1101111,B4A3Y,OCCASION,NS,1316.6000000000006
1101112,B4A3Y,OCCASION,NS,1316.6000000000006
1103546,85016,BOOK,NS,1316.6000000000006
1108722,B3K2A,BOOK,NS,1316.6000000000006
1108723,B3K2A,BOOK,NS,1316.6000000000006
1112273,B0P 1,APPAREL,NS,1316.6000000000006
1122487,B0S1K,GAME,NS,1316.6000000000006
1124893,B0S1K,CALENDAR,NS,1316.6000000000006
1126018,V3M4N,BOOK,NS,1316.6000000000006
1126818,B3Z1N,BOOK,NS,1316.6000000000006
1128307,B0N2H,BOOK,NS,1316.6000000000006
1130483,B2Y2K,APPAREL,NS,1316.6000000000006
1140772,B0S1E,OTHER,NS,1316.6000000000006
1144516,B4R1C,BOOK,NS,1316.6000000000006
1147456,B0S1K,CALENDAR,NS,1316.6000000000006
1152817,B3L3T,OCCASION,NS,1316.6000000000006
1153530,B3T2B,APPAREL,NS,1316.6000000000006
1160094,B2H3A,OCCASION,NS,1316.6000000000006
1182134,B3L3T,OCCASION,NS,1316.6000000000006
1184400,B2H3A,ARTWORK,NS,1316.6000000000006
1187014,B3H4H,OCCASION,NS,1316.6000000000006
1194981,B0S1K,CALENDAR,NS,1316.6000000000006
1318115,B4P2G,APPAREL,NS,1316.6000000000006
1373110,B3A3H,BOOK,NS,1316.6000000000006
1436136,B0J2C,OCCASION,NS,1316.6000000000006
1561123,B1E-1,BOOK,NS,1316.6000000000006
1561124,B1E-1,FREEBIE,NS,1316.6000000000006
1638391,B0S1K,CALENDAR,NS,1316.6000000000006
1915237,FK28T,ARTWORK,NS,1316.6000000000006
