orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1011155,47401,OCCASION,IN,113069.869999999
1011302,46219,BOOK,IN,113069.869999999
1011488,47304,ARTWORK,IN,113069.869999999
1000299,46802,ARTWORK,IN,113069.869999999
1000388,47905,ARTWORK,IN,113069.869999999
1000406,46214,OCCASION,IN,113069.869999999
1000847,46814,ARTWORK,IN,113069.869999999
1001247,46706,ARTWORK,IN,113069.869999999
1001248,46706,BOOK,IN,113069.869999999
1001419,47167,OCCASION,IN,113069.869999999
1001557,46260,BOOK,IN,113069.869999999
1001710,46530,ARTWORK,IN,113069.869999999
1002186,46304,BOOK,IN,113069.869999999
1002310,46530,BOOK,IN,113069.869999999
1002422,46806,ARTWORK,IN,113069.869999999
1011888,46530,OCCASION,IN,113069.869999999
1011889,46530,ARTWORK,IN,113069.869999999
1011890,46530,OCCASION,IN,113069.869999999
1011975,46077,OTHER,IN,113069.869999999
1011991,46250,ARTWORK,IN,113069.869999999
1012708,46237,BOOK,IN,113069.869999999
1012826,46748,ARTWORK,IN,113069.869999999
1012978,46845,BOOK,IN,113069.869999999
1002904,47401,APPAREL,IN,113069.869999999
1003076,47906,ARTWORK,IN,113069.869999999
1003279,46032,BOOK,IN,113069.869999999
1003280,46032,BOOK,IN,113069.869999999
1003281,46032,BOOK,IN,113069.869999999
1003349,46208,OCCASION,IN,113069.869999999
1003483,46240,ARTWORK,IN,113069.869999999
1003747,47122,ARTWORK,IN,113069.869999999
1004069,47904,ARTWORK,IN,113069.869999999
1004536,46135,BOOK,IN,113069.869999999
1004693,46260,ARTWORK,IN,113069.869999999
1004722,46204,OCCASION,IN,113069.869999999
1004737,46052,BOOK,IN,113069.869999999
1005229,46220,OCCASION,IN,113069.869999999
1005230,46220,OCCASION,IN,113069.869999999
1005261,47906,OCCASION,IN,113069.869999999
1005549,46807,BOOK,IN,113069.869999999
1005550,46807,BOOK,IN,113069.869999999
1005574,46077,ARTWORK,IN,113069.869999999
1005575,46077,BOOK,IN,113069.869999999
1005576,46077,BOOK,IN,113069.869999999
1005577,46077,ARTWORK,IN,113069.869999999
1005578,46077,ARTWORK,IN,113069.869999999
1005579,46077,BOOK,IN,113069.869999999
1005807,47137,BOOK,IN,113069.869999999
1006109,46236,ARTWORK,IN,113069.869999999
1006201,46804,BOOK,IN,113069.869999999
1006649,46205,ARTWORK,IN,113069.869999999
1007025,47907,ARTWORK,IN,113069.869999999
1007367,46038,ARTWORK,IN,113069.869999999
1007368,46038,ARTWORK,IN,113069.869999999
1007391,46038,ARTWORK,IN,113069.869999999
1007684,46240,OTHER,IN,113069.869999999
1007685,46240,BOOK,IN,113069.869999999
1007686,46240,CALENDAR,IN,113069.869999999
1014453,46032,BOOK,IN,113069.869999999
1014454,46032,BOOK,IN,113069.869999999
1008310,46703,BOOK,IN,113069.869999999
1008311,46703,BOOK,IN,113069.869999999
1008715,46528,OCCASION,IN,113069.869999999
1009153,46250,BOOK,IN,113069.869999999
1009250,46301,BOOK,IN,113069.869999999
1009412,46254,OCCASION,IN,113069.869999999
1009832,47630,ARTWORK,IN,113069.869999999
1009880,47906,OCCASION,IN,113069.869999999
1009922,47401,OCCASION,IN,113069.869999999
1010057,47374,OCCASION,IN,113069.869999999
1010081,47408,ARTWORK,IN,113069.869999999
1010152,46032,BOOK,IN,113069.869999999
1010262,47150,BOOK,IN,113069.869999999
1010557,46228,BOOK,IN,113069.869999999
1015368,46825,OCCASION,IN,113069.869999999
1015369,46825,OCCASION,IN,113069.869999999
1015623,46706,ARTWORK,IN,113069.869999999
