orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010599,26452,BOOK,WV,20005.880000000016
1002427,26003,ARTWORK,WV,20005.880000000016
1004894,26855,BOOK,WV,20005.880000000016
1008308,26508,BOOK,WV,20005.880000000016
1008837,25302,ARTWORK,WV,20005.880000000016
1010043,25401,ARTWORK,WV,20005.880000000016
1010044,25401,ARTWORK,WV,20005.880000000016
1018331,25312,ARTWORK,WV,20005.880000000016
1019933,26501,ARTWORK,WV,20005.880000000016
1020133,26501,BOOK,WV,20005.880000000016
1020134,26501,BOOK,WV,20005.880000000016
1020135,26501,BOOK,WV,20005.880000000016
1020498,25301,BOOK,WV,20005.880000000016
1026094,26250,ARTWORK,WV,20005.880000000016
1027303,25213,BOOK,WV,20005.880000000016
1030567,26003,ARTWORK,WV,20005.880000000016
1031228,25414,BOOK,WV,20005.880000000016
1037116,25143,ARTWORK,WV,20005.880000000016
1037909,26501,ARTWORK,WV,20005.880000000016
1037996,26501,ARTWORK,WV,20005.880000000016
1038862,25443,ARTWORK,WV,20005.880000000016
1038880,25704,BOOK,WV,20005.880000000016
1039104,26062,ARTWORK,WV,20005.880000000016
1039614,26070,OCCASION,WV,20005.880000000016
1041583,24740,OCCASION,WV,20005.880000000016
1041690,26507,ARTWORK,WV,20005.880000000016
1044923,26032,ARTWORK,WV,20005.880000000016
1044924,26032,ARTWORK,WV,20005.880000000016
1046759,25701,OCCASION,WV,20005.880000000016
1047572,25401,OCCASION,WV,20005.880000000016
1048465,25701,ARTWORK,WV,20005.880000000016
1050047,25314,ARTWORK,WV,20005.880000000016
1051673,25314,CALENDAR,WV,20005.880000000016
1052950,25526,OCCASION,WV,20005.880000000016
1054509,26508,BOOK,WV,20005.880000000016
1058561,26218,OCCASION,WV,20005.880000000016
1058562,26218,OCCASION,WV,20005.880000000016
1059066,25705,ARTWORK,WV,20005.880000000016
1059067,25705,ARTWORK,WV,20005.880000000016
1060179,26003,BOOK,WV,20005.880000000016
1064439,25559,APPAREL,WV,20005.880000000016
1065775,26508,OCCASION,WV,20005.880000000016
1066886,25443,OCCASION,WV,20005.880000000016
1069312,25704,OCCASION,WV,20005.880000000016
1069905,25314,OCCASION,WV,20005.880000000016
1071939,26105,OCCASION,WV,20005.880000000016
1075355,26508,OCCASION,WV,20005.880000000016
1078185,25704,OCCASION,WV,20005.880000000016
1078186,25704,OCCASION,WV,20005.880000000016
1079271,25701,OCCASION,WV,20005.880000000016
1079272,25701,BOOK,WV,20005.880000000016
1079273,25701,BOOK,WV,20005.880000000016
1079274,25701,BOOK,WV,20005.880000000016
1079275,25701,BOOK,WV,20005.880000000016
1079276,25701,BOOK,WV,20005.880000000016
1079277,25701,BOOK,WV,20005.880000000016
1079278,25701,BOOK,WV,20005.880000000016
1080834,25704,BOOK,WV,20005.880000000016
1080835,25704,BOOK,WV,20005.880000000016
1080836,25704,BOOK,WV,20005.880000000016
1080837,25704,BOOK,WV,20005.880000000016
1080838,25704,BOOK,WV,20005.880000000016
1083462,26155,OCCASION,WV,20005.880000000016
1085599,26601,BOOK,WV,20005.880000000016
1088745,26003,BOOK,WV,20005.880000000016
1088746,26003,BOOK,WV,20005.880000000016
1089363,25301,ARTWORK,WV,20005.880000000016
1089364,25301,OCCASION,WV,20005.880000000016
1090305,25414,BOOK,WV,20005.880000000016
1093453,25410,OCCASION,WV,20005.880000000016
1093454,25410,OCCASION,WV,20005.880000000016
1093550,26554,BOOK,WV,20005.880000000016
1098536,26508,GAME,WV,20005.880000000016
1098537,26508,GAME,WV,20005.880000000016
1098538,26508,GAME,WV,20005.880000000016
1098539,26508,GAME,WV,20005.880000000016
1098540,26508,GAME,WV,20005.880000000016
1100375,26505,BOOK,WV,20005.880000000016
1100376,26505,BOOK,WV,20005.880000000016
1100548,25704,BOOK,WV,20005.880000000016
1100549,25704,BOOK,WV,20005.880000000016
1101829,26104,BOOK,WV,20005.880000000016
1101830,26104,BOOK,WV,20005.880000000016
1101872,26501,OCCASION,WV,20005.880000000016
1102898,26060,BOOK,WV,20005.880000000016
1103918,26501,OCCASION,WV,20005.880000000016
1104267,26003,BOOK,WV,20005.880000000016
1105410,25702,BOOK,WV,20005.880000000016
1105433,25702,BOOK,WV,20005.880000000016
1105434,25702,BOOK,WV,20005.880000000016
1106067,26501,OCCASION,WV,20005.880000000016
1107425,24874,OCCASION,WV,20005.880000000016
1107426,24874,OCCASION,WV,20005.880000000016
1109093,25314,BOOK,WV,20005.880000000016
1109456,26041,OCCASION,WV,20005.880000000016
1110291,26505,BOOK,WV,20005.880000000016
1110637,26501,CALENDAR,WV,20005.880000000016
1111383,25064,OCCASION,WV,20005.880000000016
1112469,26452,BOOK,WV,20005.880000000016
1113518,26155,BOOK,WV,20005.880000000016
1113716,24701,ARTWORK,WV,20005.880000000016
1113835,26501,CALENDAR,WV,20005.880000000016
1114124,26508,BOOK,WV,20005.880000000016
1114269,25064,BOOK,WV,20005.880000000016
1114270,25064,BOOK,WV,20005.880000000016
1117215,26105,APPAREL,WV,20005.880000000016
1117551,25314,ARTWORK,WV,20005.880000000016
1119479,26003,BOOK,WV,20005.880000000016
1120115,25401,BOOK,WV,20005.880000000016
1121751,24901,BOOK,WV,20005.880000000016
1124506,25314,BOOK,WV,20005.880000000016
1124507,25314,BOOK,WV,20005.880000000016
1124574,VA220,BOOK,WV,20005.880000000016
1125557,25301,BOOK,WV,20005.880000000016
1125582,25103,OCCASION,WV,20005.880000000016
1125583,25103,OCCASION,WV,20005.880000000016
1125584,25103,OCCASION,WV,20005.880000000016
1125585,25103,OCCASION,WV,20005.880000000016
1125586,25103,OCCASION,WV,20005.880000000016
1128001,25302,ARTWORK,WV,20005.880000000016
1128650,26505,BOOK,WV,20005.880000000016
1129054,26505,ARTWORK,WV,20005.880000000016
1129136,25304,BOOK,WV,20005.880000000016
1130036,26505,OCCASION,WV,20005.880000000016
1131596,25840,APPAREL,WV,20005.880000000016
1132719,24910,CALENDAR,WV,20005.880000000016
1134790,26508,APPAREL,WV,20005.880000000016
1135195,25510,GAME,WV,20005.880000000016
1135394,24901,OCCASION,WV,20005.880000000016
1136949,24910,BOOK,WV,20005.880000000016
1138068,25702,OCCASION,WV,20005.880000000016
1139604,25425,BOOK,WV,20005.880000000016
1141080,24910,BOOK,WV,20005.880000000016
1143106,25362,BOOK,WV,20005.880000000016
1143445,25801,GAME,WV,20005.880000000016
1143446,25801,BOOK,WV,20005.880000000016
1143447,25801,BOOK,WV,20005.880000000016
1146355,26505,BOOK,WV,20005.880000000016
1146356,26505,BOOK,WV,20005.880000000016
1146806,25504,OCCASION,WV,20005.880000000016
1146807,25504,OCCASION,WV,20005.880000000016
1147539,24701,GAME,WV,20005.880000000016
1151158,25311,BOOK,WV,20005.880000000016
1151222,25701,BOOK,WV,20005.880000000016
1152271,25314,OCCASION,WV,20005.880000000016
1153993,24920,GAME,WV,20005.880000000016
1154681,26501,OCCASION,WV,20005.880000000016
1155873,24701,OCCASION,WV,20005.880000000016
1157222,26501,OTHER,WV,20005.880000000016
1158694,25311,OCCASION,WV,20005.880000000016
1159589,26003,OCCASION,WV,20005.880000000016
1159623,25401,BOOK,WV,20005.880000000016
1179377,26501,APPAREL,WV,20005.880000000016
1186291,25213,OCCASION,WV,20005.880000000016
1190967,25704,BOOK,WV,20005.880000000016
1194002,25414,OCCASION,WV,20005.880000000016
1194003,25414,OCCASION,WV,20005.880000000016
1194250,25414,OTHER,WV,20005.880000000016
1212203,25703,OCCASION,WV,20005.880000000016
1212204,25703,BOOK,WV,20005.880000000016
1212205,25703,FREEBIE,WV,20005.880000000016
1250202,25701,OCCASION,WV,20005.880000000016
1250203,25701,FREEBIE,WV,20005.880000000016
