orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1011168,M5A4L,BOOK,ON,87059.15999999925
1011627,M4K2Y,ARTWORK,ON,87059.15999999925
1000748,K1N7D,ARTWORK,ON,87059.15999999925
1001500,M5J2H,BOOK,ON,87059.15999999925
1001652,M5T2R,BOOK,ON,87059.15999999925
1002055,N6G2S,BOOK,ON,87059.15999999925
1002119,M5R1S,ARTWORK,ON,87059.15999999925
1002366,M5N1S,ARTWORK,ON,87059.15999999925
1002367,M5N1S,ARTWORK,ON,87059.15999999925
1002368,M5N1S,ARTWORK,ON,87059.15999999925
1002369,M5N1S,ARTWORK,ON,87059.15999999925
1002370,L9B2G,ARTWORK,ON,87059.15999999925
1002371,L9B2G,ARTWORK,ON,87059.15999999925
1002531,M5R3P,ARTWORK,ON,87059.15999999925
1012148,M5E1T,ARTWORK,ON,87059.15999999925
1012149,M5E1T,ARTWORK,ON,87059.15999999925
1012283,M5R2G,ARTWORK,ON,87059.15999999925
1012651,N5A4J,ARTWORK,ON,87059.15999999925
1012652,N5A4J,BOOK,ON,87059.15999999925
1012695,L1S4X,ARTWORK,ON,87059.15999999925
1012702,M4W2P,BOOK,ON,87059.15999999925
1012779,M6R1C,BOOK,ON,87059.15999999925
1013004,N6A2S,BOOK,ON,87059.15999999925
1013005,N6A2S,ARTWORK,ON,87059.15999999925
1013006,N6A2S,BOOK,ON,87059.15999999925
1002649,L7M4A,BOOK,ON,87059.15999999925
1002753,M5P3C,ARTWORK,ON,87059.15999999925
1002799,M5N1W,ARTWORK,ON,87059.15999999925
1002870,M4V2R,BOOK,ON,87059.15999999925
1003252,m2n 1,ARTWORK,ON,87059.15999999925
1003649,M4G3R,BOOK,ON,87059.15999999925
1003721,M5R3R,ARTWORK,ON,87059.15999999925
1004291,M4W1P,BOOK,ON,87059.15999999925
1004543,M4L3V,ARTWORK,ON,87059.15999999925
1005101,M4S1G,ARTWORK,ON,87059.15999999925
1005548,M5R1T,ARTWORK,ON,87059.15999999925
1005677,p3e2p,BOOK,ON,87059.15999999925
1005902,K7M5Y,ARTWORK,ON,87059.15999999925
1006223,M5S3E,OTHER,ON,87059.15999999925
1006224,M5S3E,ARTWORK,ON,87059.15999999925
1006368,N2L5X,BOOK,ON,87059.15999999925
1006369,N2L5X,BOOK,ON,87059.15999999925
1006779,M2L2X,ARTWORK,ON,87059.15999999925
1006801,M4J3E,ARTWORK,ON,87059.15999999925
1007102,M1E1K,BOOK,ON,87059.15999999925
1007158,M5A4E,OCCASION,ON,87059.15999999925
1007401,L4T1G,ARTWORK,ON,87059.15999999925
1007498,L9Y4T,ARTWORK,ON,87059.15999999925
1013362,M4T1G,ARTWORK,ON,87059.15999999925
1013573,K2G6B,BOOK,ON,87059.15999999925
1013606,M5N2K,ARTWORK,ON,87059.15999999925
1013607,M5N2K,ARTWORK,ON,87059.15999999925
1008325,L8P2G,OCCASION,ON,87059.15999999925
1009123,M2N1N,BOOK,ON,87059.15999999925
1009755,M6A2J,ARTWORK,ON,87059.15999999925
1010191,M4W1N,BOOK,ON,87059.15999999925
1010424,K1Y3X,ARTWORK,ON,87059.15999999925
1010425,K1Y3X,ARTWORK,ON,87059.15999999925
1010537,M8V2Z,BOOK,ON,87059.15999999925
1014609,M5R1Z,OCCASION,ON,87059.15999999925
1015609,K1N6M,ARTWORK,ON,87059.15999999925
1015610,K1N6M,ARTWORK,ON,87059.15999999925
1016450,L3R1Z,OCCASION,ON,87059.15999999925
1016840,K9H3L,BOOK,ON,87059.15999999925
1016841,K9H3L,BOOK,ON,87059.15999999925
1017253,M8X1R,ARTWORK,ON,87059.15999999925
1017339,M5P3A,ARTWORK,ON,87059.15999999925
1017340,M5P3A,ARTWORK,ON,87059.15999999925
1017753,L1V6P,OCCASION,ON,87059.15999999925
1018003,M5V3B,ARTWORK,ON,87059.15999999925
1018056,M4T1B,OCCASION,ON,87059.15999999925
1018607,M2J3M,ARTWORK,ON,87059.15999999925
1018626,K7K7B,ARTWORK,ON,87059.15999999925
1018778,K1J7W,BOOK,ON,87059.15999999925
1019571,M5J2N,ARTWORK,ON,87059.15999999925
1019572,M5J2N,BOOK,ON,87059.15999999925
1019573,M5J2N,ARTWORK,ON,87059.15999999925
1020216,N0B1S,ARTWORK,ON,87059.15999999925
1020300,P3E5W,OCCASION,ON,87059.15999999925
1020301,P3E5W,OCCASION,ON,87059.15999999925
1020593,K1Y0H,BOOK,ON,87059.15999999925
1020790,K7V3M,BOOK,ON,87059.15999999925
1021487,M5M4N,OTHER,ON,87059.15999999925
1021928,M4K1K,OCCASION,ON,87059.15999999925
1022434,L4W4G,OCCASION,ON,87059.15999999925
1022572,K7K7B,ARTWORK,ON,87059.15999999925
1023010,M4E3K,ARTWORK,ON,87059.15999999925
1023382,K1G 5,ARTWORK,ON,87059.15999999925
