orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010681,30361,ARTWORK,GA,289768.79000000586
1010682,30361,ARTWORK,GA,289768.79000000586
1010683,30361,ARTWORK,GA,289768.79000000586
1010717,30361,ARTWORK,GA,289768.79000000586
1010963,30339,ARTWORK,GA,289768.79000000586
1010996,30188,ARTWORK,GA,289768.79000000586
1011064,31794,ARTWORK,GA,289768.79000000586
1011105,30319,BOOK,GA,289768.79000000586
1011138,30331,BOOK,GA,289768.79000000586
1011165,30309,ARTWORK,GA,289768.79000000586
1011191,30307,OCCASION,GA,289768.79000000586
1011260,30341,ARTWORK,GA,289768.79000000586
1011671,30312,BOOK,GA,289768.79000000586
1011779,30075,BOOK,GA,289768.79000000586
1011780,30075,BOOK,GA,289768.79000000586
1011804,30312,ARTWORK,GA,289768.79000000586
1000035,30339,OCCASION,GA,289768.79000000586
1000363,30012,BOOK,GA,289768.79000000586
1000424,30024,ARTWORK,GA,289768.79000000586
1000575,30062,BOOK,GA,289768.79000000586
1000576,30062,ARTWORK,GA,289768.79000000586
1000577,30062,BOOK,GA,289768.79000000586
1000623,30309,OCCASION,GA,289768.79000000586
1000624,30309,OCCASION,GA,289768.79000000586
1000634,30033,BOOK,GA,289768.79000000586
1000739,31406,ARTWORK,GA,289768.79000000586
1000811,31411,BOOK,GA,289768.79000000586
1000850,30143,OCCASION,GA,289768.79000000586
1001229,30306,ARTWORK,GA,289768.79000000586
1001373,30328,ARTWORK,GA,289768.79000000586
1001381,30064,ARTWORK,GA,289768.79000000586
1001402,30342,OCCASION,GA,289768.79000000586
1001693,30281,BOOK,GA,289768.79000000586
1001755,30082,OCCASION,GA,289768.79000000586
1001756,30082,OCCASION,GA,289768.79000000586
1001812,30308,BOOK,GA,289768.79000000586
1001830,30022,ARTWORK,GA,289768.79000000586
1002530,30328,ARTWORK,GA,289768.79000000586
1002616,30309,BOOK,GA,289768.79000000586
1012071,31411,BOOK,GA,289768.79000000586
1012154,30307,OCCASION,GA,289768.79000000586
1012189,30319,ARTWORK,GA,289768.79000000586
1012200,30319,ARTWORK,GA,289768.79000000586
1012335,30342,BOOK,GA,289768.79000000586
1012632,30168,OCCASION,GA,289768.79000000586
1012976,31906,ARTWORK,GA,289768.79000000586
1013184,30307,ARTWORK,GA,289768.79000000586
1002718,30076,ARTWORK,GA,289768.79000000586
1002725,30606,BOOK,GA,289768.79000000586
1002729,30306,BOOK,GA,289768.79000000586
1002886,30030,ARTWORK,GA,289768.79000000586
1002942,30327,ARTWORK,GA,289768.79000000586
1003043,30305,OCCASION,GA,289768.79000000586
1003105,30068,BOOK,GA,289768.79000000586
1003135,30318,OCCASION,GA,289768.79000000586
1003136,30318,BOOK,GA,289768.79000000586
1003326,30328,BOOK,GA,289768.79000000586
1003383,30328,BOOK,GA,289768.79000000586
1003433,30458,ARTWORK,GA,289768.79000000586
1003507,30350,ARTWORK,GA,289768.79000000586
1003508,30350,ARTWORK,GA,289768.79000000586
1003561,30075,BOOK,GA,289768.79000000586
1003562,30075,BOOK,GA,289768.79000000586
1003674,30327,BOOK,GA,289768.79000000586
1003881,30318,BOOK,GA,289768.79000000586
1003882,30318,BOOK,GA,289768.79000000586
1004153,30068,ARTWORK,GA,289768.79000000586
1004205,30305,ARTWORK,GA,289768.79000000586
1004350,30349,OCCASION,GA,289768.79000000586
1004351,30349,OCCASION,GA,289768.79000000586
1004352,30349,OCCASION,GA,289768.79000000586
1004401,30022,ARTWORK,GA,289768.79000000586
1004490,30064,BOOK,GA,289768.79000000586
