orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1000223,99516,BOOK,AK,7842.5999999999885
1000853,99611,OCCASION,AK,7842.5999999999885
1001286,99508,OTHER,AK,7842.5999999999885
1002060,99705,OCCASION,AK,7842.5999999999885
1006725,99501,ARTWORK,AK,7842.5999999999885
1022219,99725,ARTWORK,AK,7842.5999999999885
1024437,99901,BOOK,AK,7842.5999999999885
1027427,99707,ARTWORK,AK,7842.5999999999885
1030170,99506,ARTWORK,AK,7842.5999999999885
1031750,99501,OTHER,AK,7842.5999999999885
1034361,99508,BOOK,AK,7842.5999999999885
1035477,99503,BOOK,AK,7842.5999999999885
1035478,99503,BOOK,AK,7842.5999999999885
1039271,99518,ARTWORK,AK,7842.5999999999885
1042706,99664,ARTWORK,AK,7842.5999999999885
1046570,99504,ARTWORK,AK,7842.5999999999885
1050900,99802,ARTWORK,AK,7842.5999999999885
1050901,99802,ARTWORK,AK,7842.5999999999885
1052635,99504,BOOK,AK,7842.5999999999885
1055557,99801,ARTWORK,AK,7842.5999999999885
1057907,99801,BOOK,AK,7842.5999999999885
1059882,99501,CALENDAR,AK,7842.5999999999885
1059883,99501,CALENDAR,AK,7842.5999999999885
1063226,99645,OCCASION,AK,7842.5999999999885
1063227,99645,ARTWORK,AK,7842.5999999999885
1063318,99508,BOOK,AK,7842.5999999999885
1067897,99501,OCCASION,AK,7842.5999999999885
1067991,99801,ARTWORK,AK,7842.5999999999885
1076888,99577,OCCASION,AK,7842.5999999999885
1080971,99507,OCCASION,AK,7842.5999999999885
1082769,99510,OCCASION,AK,7842.5999999999885
1084473,99615,BOOK,AK,7842.5999999999885
1086342,99501,OCCASION,AK,7842.5999999999885
1087579,99502,OCCASION,AK,7842.5999999999885
1088672,99559,CALENDAR,AK,7842.5999999999885
1089967,99577,GAME,AK,7842.5999999999885
1091626,99603,ARTWORK,AK,7842.5999999999885
1094395,99501,GAME,AK,7842.5999999999885
1094396,99501,GAME,AK,7842.5999999999885
1094397,99501,GAME,AK,7842.5999999999885
1098291,99559,CALENDAR,AK,7842.5999999999885
1099400,99501,CALENDAR,AK,7842.5999999999885
1102896,99507,APPAREL,AK,7842.5999999999885
1106088,99669,BOOK,AK,7842.5999999999885
1106669,99835,GAME,AK,7842.5999999999885
1107532,99801,OCCASION,AK,7842.5999999999885
1108909,99557,BOOK,AK,7842.5999999999885
1109846,99803,GAME,AK,7842.5999999999885
1109847,99803,GAME,AK,7842.5999999999885
1115472,99710,BOOK,AK,7842.5999999999885
1115612,99712,BOOK,AK,7842.5999999999885
1116516,99709,GAME,AK,7842.5999999999885
1116540,99709,GAME,AK,7842.5999999999885
1116541,99709,GAME,AK,7842.5999999999885
1116596,99577,BOOK,AK,7842.5999999999885
1121962,99503,CALENDAR,AK,7842.5999999999885
1123956,99507,BOOK,AK,7842.5999999999885
1124211,99803,GAME,AK,7842.5999999999885
