orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010694,40205,BOOK,KY,80330.0499999992
1000097,40208,OTHER,KY,80330.0499999992
1000566,40207,ARTWORK,KY,80330.0499999992
1000631,40155,OCCASION,KY,80330.0499999992
1000786,40241,ARTWORK,KY,80330.0499999992
1001154,40203,BOOK,KY,80330.0499999992
1001189,40299,ARTWORK,KY,80330.0499999992
1001335,40502,BOOK,KY,80330.0499999992
1001614,40241,BOOK,KY,80330.0499999992
1001615,40241,BOOK,KY,80330.0499999992
1002081,40505,ARTWORK,KY,80330.0499999992
1002373,41011,ARTWORK,KY,80330.0499999992
1002840,40207,ARTWORK,KY,80330.0499999992
1003051,40206,ARTWORK,KY,80330.0499999992
1003382,40205,OCCASION,KY,80330.0499999992
1005782,40515,ARTWORK,KY,80330.0499999992
1006302,40502,OCCASION,KY,80330.0499999992
1006341,40212,OCCASION,KY,80330.0499999992
1006354,40222,BOOK,KY,80330.0499999992
1006401,40207,ARTWORK,KY,80330.0499999992
1006495,40207,BOOK,KY,80330.0499999992
1006713,40222,ARTWORK,KY,80330.0499999992
1006962,40342,OCCASION,KY,80330.0499999992
1006985,40342,OCCASION,KY,80330.0499999992
1006986,40342,OCCASION,KY,80330.0499999992
1013502,40059,OCCASION,KY,80330.0499999992
1013906,40503,ARTWORK,KY,80330.0499999992
1014496,40206,ARTWORK,KY,80330.0499999992
1008724,40208,BOOK,KY,80330.0499999992
1008888,40205,BOOK,KY,80330.0499999992
1008921,40205,ARTWORK,KY,80330.0499999992
1008928,40502,BOOK,KY,80330.0499999992
1008929,40502,BOOK,KY,80330.0499999992
1009354,40207,BOOK,KY,80330.0499999992
1009921,40579,OTHER,KY,80330.0499999992
1009956,40579,OTHER,KY,80330.0499999992
1009957,40579,OTHER,KY,80330.0499999992
1009958,40579,OTHER,KY,80330.0499999992
1015823,40205,ARTWORK,KY,80330.0499999992
1016632,40503,OTHER,KY,80330.0499999992
1016633,40503,BOOK,KY,80330.0499999992
1016634,40503,BOOK,KY,80330.0499999992
1018382,40202,BOOK,KY,80330.0499999992
1019702,40207,BOOK,KY,80330.0499999992
1019775,40025,OCCASION,KY,80330.0499999992
1019918,40059,ARTWORK,KY,80330.0499999992
1020181,40222,ARTWORK,KY,80330.0499999992
1020924,40208,BOOK,KY,80330.0499999992
1021547,40222,BOOK,KY,80330.0499999992
1021548,40222,BOOK,KY,80330.0499999992
1021553,42103,ARTWORK,KY,80330.0499999992
1021639,40213,ARTWORK,KY,80330.0499999992
1021640,40213,ARTWORK,KY,80330.0499999992
1022683,40205,BOOK,KY,80330.0499999992
1022980,40372,OCCASION,KY,80330.0499999992
1023435,41071,ARTWORK,KY,80330.0499999992
1023649,42240,CALENDAR,KY,80330.0499999992
1023650,42240,BOOK,KY,80330.0499999992
1023651,42240,OTHER,KY,80330.0499999992
1023652,42240,OTHER,KY,80330.0499999992
1023653,42240,BOOK,KY,80330.0499999992
1023746,40222,BOOK,KY,80330.0499999992
1023747,40222,BOOK,KY,80330.0499999992
1023755,40207,ARTWORK,KY,80330.0499999992
1023756,40207,ARTWORK,KY,80330.0499999992
1023975,40204,BOOK,KY,80330.0499999992
1024919,40241,BOOK,KY,80330.0499999992
1025149,40206,BOOK,KY,80330.0499999992
1025150,40206,BOOK,KY,80330.0499999992
1025151,40206,OTHER,KY,80330.0499999992
1025623,40207,OTHER,KY,80330.0499999992
1025868,40205,BOOK,KY,80330.0499999992
1026013,40223,BOOK,KY,80330.0499999992
1026987,40207,ARTWORK,KY,80330.0499999992
1026988,40207,ARTWORK,KY,80330.0499999992
1027266,40204,BOOK,KY,80330.0499999992
1027334,41102,BOOK,KY,80330.0499999992
1027861,40207,BOOK,KY,80330.0499999992
1027862,40207,BOOK,KY,80330.0499999992
1027998,40517,ARTWORK,KY,80330.0499999992
1028573,41858,BOOK,KY,80330.0499999992
1028574,41858,ARTWORK,KY,80330.0499999992
1028596,40361,BOOK,KY,80330.0499999992
1028921,40108,ARTWORK,KY,80330.0499999992
1029093,40423,OCCASION,KY,80330.0499999992
1030590,40205,BOOK,KY,80330.0499999992
1030591,40205,BOOK,KY,80330.0499999992
1030775,40211,ARTWORK,KY,80330.0499999992
