orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1011001,58701,BOOK,ND,3375.7699999999995
1001761,58078,BOOK,ND,3375.7699999999995
1027435,58501,BOOK,ND,3375.7699999999995
1028183,58103,BOOK,ND,3375.7699999999995
1056009,58106,BOOK,ND,3375.7699999999995
1056010,58106,BOOK,ND,3375.7699999999995
1056011,58106,BOOK,ND,3375.7699999999995
1056012,58106,BOOK,ND,3375.7699999999995
1056013,58106,BOOK,ND,3375.7699999999995
1071907,58103,ARTWORK,ND,3375.7699999999995
1085053,58103,ARTWORK,ND,3375.7699999999995
1085054,58103,OCCASION,ND,3375.7699999999995
1089033,58103,ARTWORK,ND,3375.7699999999995
1097839,58201,ARTWORK,ND,3375.7699999999995
1104158,58078,BOOK,ND,3375.7699999999995
1104159,58078,BOOK,ND,3375.7699999999995
1104193,58103,OCCASION,ND,3375.7699999999995
1107121,58507,OCCASION,ND,3375.7699999999995
1108726,58102,BOOK,ND,3375.7699999999995
1110766,58501,BOOK,ND,3375.7699999999995
1110767,58501,BOOK,ND,3375.7699999999995
1110802,58501,BOOK,ND,3375.7699999999995
1110803,58501,BOOK,ND,3375.7699999999995
1113866,58501,BOOK,ND,3375.7699999999995
1113867,58501,BOOK,ND,3375.7699999999995
1131563,58507,OCCASION,ND,3375.7699999999995
1131564,58507,OCCASION,ND,3375.7699999999995
1131839,58504,ARTWORK,ND,3375.7699999999995
1137395,58503,GAME,ND,3375.7699999999995
1137396,58503,GAME,ND,3375.7699999999995
1137462,58503,GAME,ND,3375.7699999999995
1137703,58102,BOOK,ND,3375.7699999999995
1139396,58763,BOOK,ND,3375.7699999999995
1140733,58203,ARTWORK,ND,3375.7699999999995
1141199,28269,BOOK,ND,3375.7699999999995
1144733,58103,APPAREL,ND,3375.7699999999995
1144734,58103,BOOK,ND,3375.7699999999995
1146025,43220,BOOK,ND,3375.7699999999995
1146026,43220,BOOK,ND,3375.7699999999995
1146027,43220,BOOK,ND,3375.7699999999995
1153064,58105,BOOK,ND,3375.7699999999995
1158702,58103,OCCASION,ND,3375.7699999999995
1158761,58071,GAME,ND,3375.7699999999995
1158762,58071,GAME,ND,3375.7699999999995
1188437,58203,GAME,ND,3375.7699999999995
1256251,58554,BOOK,ND,3375.7699999999995
1256252,58554,OCCASION,ND,3375.7699999999995
1256253,58554,FREEBIE,ND,3375.7699999999995
1256254,58554,FREEBIE,ND,3375.7699999999995
1279214,58763,OCCASION,ND,3375.7699999999995
1279215,58763,FREEBIE,ND,3375.7699999999995
1282690,58102,BOOK,ND,3375.7699999999995
1282691,58102,BOOK,ND,3375.7699999999995
1282692,58102,FREEBIE,ND,3375.7699999999995
1282695,58102,BOOK,ND,3375.7699999999995
1282696,58102,BOOK,ND,3375.7699999999995
1282697,58102,FREEBIE,ND,3375.7699999999995
1284823,58102,BOOK,ND,3375.7699999999995
1284824,58102,FREEBIE,ND,3375.7699999999995
1287920,58102,ARTWORK,ND,3375.7699999999995
1287921,58102,ARTWORK,ND,3375.7699999999995
1287922,58102,ARTWORK,ND,3375.7699999999995
1287923,58102,FREEBIE,ND,3375.7699999999995
1287960,58103,ARTWORK,ND,3375.7699999999995
1287961,58103,FREEBIE,ND,3375.7699999999995
1314303,58507,OCCASION,ND,3375.7699999999995
1314304,58507,OTHER,ND,3375.7699999999995
1314505,58104,BOOK,ND,3375.7699999999995
1314608,58104,BOOK,ND,3375.7699999999995
1337145,58102,ARTWORK,ND,3375.7699999999995
1368111,58507,BOOK,ND,3375.7699999999995
1474283,58103,APPAREL,ND,3375.7699999999995
1613205,58271,BOOK,ND,3375.7699999999995
1613206,58271,FREEBIE,ND,3375.7699999999995
1634209,58504,BOOK,ND,3375.7699999999995
1634210,58504,BOOK,ND,3375.7699999999995
1666182,58102,BOOK,ND,3375.7699999999995
1677422,58072,BOOK,ND,3375.7699999999995
1709229,58103,CALENDAR,ND,3375.7699999999995
1744175,58201,BOOK,ND,3375.7699999999995
1828151,58501,BOOK,ND,3375.7699999999995
1828152,58501,BOOK,ND,3375.7699999999995
1010840,99202,ARTWORK,WA,217645.89000000551
1010843,98546,OCCASION,WA,217645.89000000551
1010845,98112,OCCASION,WA,217645.89000000551
1010910,98104,BOOK,WA,217645.89000000551
1011010,98908,BOOK,WA,217645.89000000551
1011032,98125,BOOK,WA,217645.89000000551
1011033,98125,OCCASION,WA,217645.89000000551
1011056,98125,ARTWORK,WA,217645.89000000551
1011544,98112,BOOK,WA,217645.89000000551
1011594,98040,BOOK,WA,217645.89000000551
1011815,98105,BOOK,WA,217645.89000000551
1000227,98004,OTHER,WA,217645.89000000551
1000287,98102,BOOK,WA,217645.89000000551
1000540,98004,BOOK,WA,217645.89000000551
1001041,98502,BOOK,WA,217645.89000000551
1001066,98102,OCCASION,WA,217645.89000000551
1001067,98102,ARTWORK,WA,217645.89000000551
1001068,98102,OCCASION,WA,217645.89000000551
1001088,98105,BOOK,WA,217645.89000000551
1001665,98102,ARTWORK,WA,217645.89000000551
1001758,98664,OCCASION,WA,217645.89000000551
1001895,98033,BOOK,WA,217645.89000000551
1001960,98105,BOOK,WA,217645.89000000551
1002098,99205,BOOK,WA,217645.89000000551
1002575,98005,BOOK,WA,217645.89000000551
1002608,98466,BOOK,WA,217645.89000000551
1002631,98023,OCCASION,WA,217645.89000000551
1002632,98023,ARTWORK,WA,217645.89000000551
1011906,98102,BOOK,WA,217645.89000000551
1011912,98225,ARTWORK,WA,217645.89000000551
1012010,98335,ARTWORK,WA,217645.89000000551
1012054,98528,OCCASION,WA,217645.89000000551
1012201,98104,BOOK,WA,217645.89000000551
1012203,98072,BOOK,WA,217645.89000000551
1012243,98103,OCCASION,WA,217645.89000000551
1012277,98103,BOOK,WA,217645.89000000551
1012291,98110,BOOK,WA,217645.89000000551
1012315,98119,BOOK,WA,217645.89000000551
1012412,98115,OCCASION,WA,217645.89000000551
1012669,98115,BOOK,WA,217645.89000000551
1012723,98070,ARTWORK,WA,217645.89000000551
1012839,98103,BOOK,WA,217645.89000000551
1012888,98119,ARTWORK,WA,217645.89000000551
1012923,98144,ARTWORK,WA,217645.89000000551
1002826,98052,ARTWORK,WA,217645.89000000551
1002868,98117,BOOK,WA,217645.89000000551
1002901,98368,CALENDAR,WA,217645.89000000551
1002905,98004,APPAREL,WA,217645.89000000551
1002938,98144,BOOK,WA,217645.89000000551
1002964,98335,BOOK,WA,217645.89000000551
1002998,99004,ARTWORK,WA,217645.89000000551
1003451,98528,BOOK,WA,217645.89000000551
1003540,98275,ARTWORK,WA,217645.89000000551
1003542,98006,ARTWORK,WA,217645.89000000551
1003724,99208,ARTWORK,WA,217645.89000000551
1003784,98119,ARTWORK,WA,217645.89000000551
1003930,98103,ARTWORK,WA,217645.89000000551
1004114,98008,ARTWORK,WA,217645.89000000551
1004236,98144,BOOK,WA,217645.89000000551
1004247,98105,ARTWORK,WA,217645.89000000551
1004353,98104,ARTWORK,WA,217645.89000000551
1004368,98107,ARTWORK,WA,217645.89000000551
1004474,99202,OCCASION,WA,217645.89000000551
1004565,98115,OCCASION,WA,217645.89000000551
1004633,99224,ARTWORK,WA,217645.89000000551
1004778,99362,ARTWORK,WA,217645.89000000551
1004835,98901,ARTWORK,WA,217645.89000000551
