orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010714,66103,BOOK,KS,34769.57000000006
1011026,66049,OCCASION,KS,34769.57000000006
1011294,66213,BOOK,KS,34769.57000000006
1011400,67871,ARTWORK,KS,34769.57000000006
1000019,66205,ARTWORK,KS,34769.57000000006
1002240,67579,ARTWORK,KS,34769.57000000006
1013194,66215,BOOK,KS,34769.57000000006
1002800,67218,ARTWORK,KS,34769.57000000006
1003253,66044,BOOK,KS,34769.57000000006
1003506,66208,ARTWORK,KS,34769.57000000006
1003560,66092,ARTWORK,KS,34769.57000000006
1003727,67212,ARTWORK,KS,34769.57000000006
1004494,66213,OCCASION,KS,34769.57000000006
1005523,66049,OCCASION,KS,34769.57000000006
1005524,66049,ARTWORK,KS,34769.57000000006
1005980,66208,BOOK,KS,34769.57000000006
1006338,67206,BOOK,KS,34769.57000000006
1006547,66801,ARTWORK,KS,34769.57000000006
1013613,67212,BOOK,KS,34769.57000000006
1015053,66216,OCCASION,KS,34769.57000000006
1016717,66524,OCCASION,KS,34769.57000000006
1017313,66208,BOOK,KS,34769.57000000006
1021815,66614,BOOK,KS,34769.57000000006
1023013,66205,OTHER,KS,34769.57000000006
1024371,66101,BOOK,KS,34769.57000000006
1026755,67601,BOOK,KS,34769.57000000006
1031141,66211,BOOK,KS,34769.57000000006
1031511,66209,BOOK,KS,34769.57000000006
1031512,66209,BOOK,KS,34769.57000000006
1031513,66209,BOOK,KS,34769.57000000006
1031557,66604,BOOK,KS,34769.57000000006
1032155,66208,ARTWORK,KS,34769.57000000006
1033272,66071,ARTWORK,KS,34769.57000000006
1035589,66210,ARTWORK,KS,34769.57000000006
1035728,66208,OTHER,KS,34769.57000000006
1035729,66208,ARTWORK,KS,34769.57000000006
1036408,66224,ARTWORK,KS,34769.57000000006
1036502,66212,ARTWORK,KS,34769.57000000006
1036826,66205,OCCASION,KS,34769.57000000006
1036827,66205,OCCASION,KS,34769.57000000006
1036828,66205,ARTWORK,KS,34769.57000000006
1036829,66205,BOOK,KS,34769.57000000006
1037081,66044,OTHER,KS,34769.57000000006
1037143,66211,BOOK,KS,34769.57000000006
1038166,67207,ARTWORK,KS,34769.57000000006
1038299,66062,ARTWORK,KS,34769.57000000006
1038457,66502,BOOK,KS,34769.57000000006
1039113,66614,ARTWORK,KS,34769.57000000006
1039733,67104,ARTWORK,KS,34769.57000000006
1040970,66203,ARTWORK,KS,34769.57000000006
1041923,66215,BOOK,KS,34769.57000000006
1042160,66216,ARTWORK,KS,34769.57000000006
1043999,66207,BOOK,KS,34769.57000000006
1044000,66207,BOOK,KS,34769.57000000006
1044001,66207,BOOK,KS,34769.57000000006
1044002,66207,BOOK,KS,34769.57000000006
1045322,67207,BOOK,KS,34769.57000000006
1046173,66208,ARTWORK,KS,34769.57000000006
1046473,66221,ARTWORK,KS,34769.57000000006
1046640,66212,OCCASION,KS,34769.57000000006
1046641,66212,ARTWORK,KS,34769.57000000006
1047554,66205,ARTWORK,KS,34769.57000000006
1047639,66205,OCCASION,KS,34769.57000000006
1048615,66062,OCCASION,KS,34769.57000000006
1048799,66207,BOOK,KS,34769.57000000006
1048860,66213,BOOK,KS,34769.57000000006
1049108,66044,BOOK,KS,34769.57000000006
1049610,66103,BOOK,KS,34769.57000000006
1050339,66208,OCCASION,KS,34769.57000000006
1050340,66208,ARTWORK,KS,34769.57000000006
1050583,67601,GAME,KS,34769.57000000006
1050601,66049,OCCASION,KS,34769.57000000006
1050849,66214,BOOK,KS,34769.57000000006
1051723,66049,ARTWORK,KS,34769.57000000006
