orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1009333,E2L4M,BOOK,NB,410.65
1009334,E2L4M,ARTWORK,NB,410.65
1046558,E2K4R,ARTWORK,NB,410.65
1049646,E4E2G,ARTWORK,NB,410.65
1059367,E1A 6,APPAREL,NB,410.65
1084193,E3B1J,OCCASION,NB,410.65
1090876,E3B53,BOOK,NB,410.65
1090910,E3B53,BOOK,NB,410.65
1127718,E3A 5,BOOK,NB,410.65
1180529,E1A1G,OCCASION,NB,410.65
1192212,E2L4K,BOOK,NB,410.65
1247456,E1A1G,OCCASION,NB,410.65
1247457,E1A1G,FREEBIE,NB,410.65
1247458,E1A1G,FREEBIE,NB,410.65
1258798,E4E3P,BOOK,NB,410.65
1258799,E4E3P,FREEBIE,NB,410.65
1447320,E3B5P,BOOK,NB,410.65
1815130,E3N2Z,APPAREL,NB,410.65
1815131,E3N2Z,APPAREL,NB,410.65
