orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010708,02052,OTHER,MA,605100.4900000123
1010846,02568,ARTWORK,MA,605100.4900000123
1010876,02129,ARTWORK,MA,605100.4900000123
1010930,01075,CALENDAR,MA,605100.4900000123
1011007,02540,BOOK,MA,605100.4900000123
1011009,01702,ARTWORK,MA,605100.4900000123
1011079,01542,ARTWORK,MA,605100.4900000123
1011129,02465,ARTWORK,MA,605100.4900000123
1011166,02138,BOOK,MA,605100.4900000123
1011189,01450,ARTWORK,MA,605100.4900000123
1011198,01890,ARTWORK,MA,605100.4900000123
1011201,01940,ARTWORK,MA,605100.4900000123
1011202,01940,ARTWORK,MA,605100.4900000123
1011203,01940,ARTWORK,MA,605100.4900000123
1011229,02066,BOOK,MA,605100.4900000123
1011289,02169,BOOK,MA,605100.4900000123
1011290,02169,BOOK,MA,605100.4900000123
1011316,01501,ARTWORK,MA,605100.4900000123
1011317,01501,ARTWORK,MA,605100.4900000123
1011440,02138,BOOK,MA,605100.4900000123
1011475,01007,BOOK,MA,605100.4900000123
1011476,01007,ARTWORK,MA,605100.4900000123
1011508,01002,BOOK,MA,605100.4900000123
1011789,02131,BOOK,MA,605100.4900000123
1000032,02669,OTHER,MA,605100.4900000123
1000053,02155,OCCASION,MA,605100.4900000123
1000103,02446,ARTWORK,MA,605100.4900000123
1000177,01532,ARTWORK,MA,605100.4900000123
1000338,02474,OCCASION,MA,605100.4900000123
1000341,02021,ARTWORK,MA,605100.4900000123
1000362,01040,OCCASION,MA,605100.4900000123
1000418,01754,BOOK,MA,605100.4900000123
1000464,01060,ARTWORK,MA,605100.4900000123
1000497,01760,OCCASION,MA,605100.4900000123
1000516,01342,ARTWORK,MA,605100.4900000123
1000563,02445,ARTWORK,MA,605100.4900000123
1000597,02114,BOOK,MA,605100.4900000123
1000621,02038,ARTWORK,MA,605100.4900000123
1000629,02151,OCCASION,MA,605100.4900000123
1000672,01128,BOOK,MA,605100.4900000123
1000709,01463,OCCASION,MA,605100.4900000123
1000749,02493,BOOK,MA,605100.4900000123
1000804,01965,BOOK,MA,605100.4900000123
1000805,01965,BOOK,MA,605100.4900000123
1000831,01106,ARTWORK,MA,605100.4900000123
1000892,02540,OCCASION,MA,605100.4900000123
1000929,02481,BOOK,MA,605100.4900000123
1000930,02481,BOOK,MA,605100.4900000123
1000931,02481,OCCASION,MA,605100.4900000123
1000942,02115,BOOK,MA,605100.4900000123
1000943,02115,BOOK,MA,605100.4900000123
1000973,01803,BOOK,MA,605100.4900000123
1000992,02461,ARTWORK,MA,605100.4900000123
1001086,01907,BOOK,MA,605100.4900000123
1001087,01907,BOOK,MA,605100.4900000123
1001157,02493,OCCASION,MA,605100.4900000123
1001267,02090,ARTWORK,MA,605100.4900000123
1001309,02132,ARTWORK,MA,605100.4900000123
1001316,01742,ARTWORK,MA,605100.4900000123
1001363,02127,ARTWORK,MA,605100.4900000123
1001368,01960,ARTWORK,MA,605100.4900000123
1001510,01267,BOOK,MA,605100.4900000123
1001572,02481,BOOK,MA,605100.4900000123
1001601,02467,BOOK,MA,605100.4900000123
1001619,01540,ARTWORK,MA,605100.4900000123
1001638,02130,OCCASION,MA,605100.4900000123
1001649,01945,ARTWORK,MA,605100.4900000123
1001663,01002,ARTWORK,MA,605100.4900000123
1001676,01756,ARTWORK,MA,605100.4900000123
1001846,01262,BOOK,MA,605100.4900000123
1001861,01756,BOOK,MA,605100.4900000123
1001897,02021,BOOK,MA,605100.4900000123
1001972,02138,BOOK,MA,605100.4900000123
1001973,01940,BOOK,MA,605100.4900000123
1001985,01778,BOOK,MA,605100.4900000123
1001993,02062,OCCASION,MA,605100.4900000123
1001994,02062,ARTWORK,MA,605100.4900000123
1002026,02215,ARTWORK,MA,605100.4900000123
1002046,02478,ARTWORK,MA,605100.4900000123
1002111,01103,ARTWORK,MA,605100.4900000123
1002120,01940,ARTWORK,MA,605100.4900000123
1002138,02641,CALENDAR,MA,605100.4900000123
1002210,01054,ARTWORK,MA,605100.4900000123
1002261,02445,ARTWORK,MA,605100.4900000123
1002303,02061,BOOK,MA,605100.4900000123
1002347,02052,BOOK,MA,605100.4900000123
1002465,01890,ARTWORK,MA,605100.4900000123
1002466,02662,ARTWORK,MA,605100.4900000123
1002489,02132,BOOK,MA,605100.4900000123
1002493,02081,BOOK,MA,605100.4900000123
1002517,01742,ARTWORK,MA,605100.4900000123
1002518,01742,ARTWORK,MA,605100.4900000123
1011911,01541,BOOK,MA,605100.4900000123
1011945,01776,BOOK,MA,605100.4900000123
1011946,02109,BOOK,MA,605100.4900000123
1011947,02109,BOOK,MA,605100.4900000123
1011951,02130,BOOK,MA,605100.4900000123
1011959,02341,OCCASION,MA,605100.4900000123
1011963,01258,BOOK,MA,605100.4900000123
1012032,02554,BOOK,MA,605100.4900000123
1012066,01945,ARTWORK,MA,605100.4900000123
1012121,02467,BOOK,MA,605100.4900000123
1012153,02467,ARTWORK,MA,605100.4900000123
1012155,02114,ARTWORK,MA,605100.4900000123
1012169,02150,OCCASION,MA,605100.4900000123
1012178,01506,ARTWORK,MA,605100.4900000123
1012242,02129,ARTWORK,MA,605100.4900000123
1012330,01060,BOOK,MA,605100.4900000123
1012465,02067,ARTWORK,MA,605100.4900000123
1012466,02067,BOOK,MA,605100.4900000123
1012620,02446,ARTWORK,MA,605100.4900000123
1012635,01610,ARTWORK,MA,605100.4900000123
1012679,02030,ARTWORK,MA,605100.4900000123
1012718,02445,ARTWORK,MA,605100.4900000123
1012734,01915,BOOK,MA,605100.4900000123
1012735,01915,BOOK,MA,605100.4900000123
1012736,01915,BOOK,MA,605100.4900000123
1012764,01062,BOOK,MA,605100.4900000123
1012782,02657,BOOK,MA,605100.4900000123
1012862,01907,BOOK,MA,605100.4900000123
1012863,01907,ARTWORK,MA,605100.4900000123
1012902,02138,BOOK,MA,605100.4900000123
1012911,01060,ARTWORK,MA,605100.4900000123
1012937,02493,ARTWORK,MA,605100.4900000123
1012938,02493,ARTWORK,MA,605100.4900000123
1012940,01760,ARTWORK,MA,605100.4900000123
1012941,01760,ARTWORK,MA,605100.4900000123
1012943,01106,ARTWORK,MA,605100.4900000123
1012944,01106,ARTWORK,MA,605100.4900000123
1012951,01247,BOOK,MA,605100.4900000123
1012983,02461,ARTWORK,MA,605100.4900000123
1013052,02468,ARTWORK,MA,605100.4900000123
1013183,01002,BOOK,MA,605100.4900000123
1013199,02144,BOOK,MA,605100.4900000123
1002653,02482,APPAREL,MA,605100.4900000123
1002673,02465,BOOK,MA,605100.4900000123
1002674,02465,BOOK,MA,605100.4900000123
1002689,02148,BOOK,MA,605100.4900000123
1002697,02465,BOOK,MA,605100.4900000123
1002698,02465,BOOK,MA,605100.4900000123
1002714,01760,ARTWORK,MA,605100.4900000123
1002755,01801,ARTWORK,MA,605100.4900000123
1002778,02169,ARTWORK,MA,605100.4900000123
1002866,01002,ARTWORK,MA,605100.4900000123
1002970,01430,BOOK,MA,605100.4900000123
1003024,01776,FREEBIE,MA,605100.4900000123
1003032,02476,BOOK,MA,605100.4900000123
1003063,02138,ARTWORK,MA,605100.4900000123
1003129,02113,BOOK,MA,605100.4900000123
1003141,01245,OCCASION,MA,605100.4900000123
1003243,02155,BOOK,MA,605100.4900000123
1003300,02215,BOOK,MA,605100.4900000123
1003408,02459,OCCASION,MA,605100.4900000123
1003409,02459,ARTWORK,MA,605100.4900000123
1003410,02459,ARTWORK,MA,605100.4900000123
1003437,02446,BOOK,MA,605100.4900000123
1003502,02478,BOOK,MA,605100.4900000123
1003503,02478,BOOK,MA,605100.4900000123
1003504,02478,BOOK,MA,605100.4900000123
1003528,02478,BOOK,MA,605100.4900000123
1003529,02478,BOOK,MA,605100.4900000123
1003530,02445,ARTWORK,MA,605100.4900000123
1003531,02445,OTHER,MA,605100.4900000123
1003601,01852,ARTWORK,MA,605100.4900000123
1003627,02482,OCCASION,MA,605100.4900000123
1003628,02482,OCCASION,MA,605100.4900000123
1003663,01970,ARTWORK,MA,605100.4900000123
1003664,01970,ARTWORK,MA,605100.4900000123
1003665,01970,ARTWORK,MA,605100.4900000123
1003683,02478,BOOK,MA,605100.4900000123
1003748,02116,BOOK,MA,605100.4900000123
1003806,02446,BOOK,MA,605100.4900000123
1003855,02114,BOOK,MA,605100.4900000123
1003989,02152,ARTWORK,MA,605100.4900000123
1004105,02110,ARTWORK,MA,605100.4900000123
1004170,02562,ARTWORK,MA,605100.4900000123
1004206,02446,BOOK,MA,605100.4900000123
1004240,02446,BOOK,MA,605100.4900000123
1004241,02446,BOOK,MA,605100.4900000123
1004253,02110,ARTWORK,MA,605100.4900000123
1004281,02132,BOOK,MA,605100.4900000123
1004282,02132,BOOK,MA,605100.4900000123
1004283,02132,BOOK,MA,605100.4900000123
1004294,01945,ARTWORK,MA,605100.4900000123
1004303,01060,ARTWORK,MA,605100.4900000123
1004305,02124,ARTWORK,MA,605100.4900000123
1004306,02124,ARTWORK,MA,605100.4900000123
1004385,02132,BOOK,MA,605100.4900000123
1004443,02125,OCCASION,MA,605100.4900000123
1004531,02189,BOOK,MA,605100.4900000123
1004532,02189,BOOK,MA,605100.4900000123
1004533,02189,BOOK,MA,605100.4900000123
1004544,02472,ARTWORK,MA,605100.4900000123
1004682,02466,ARTWORK,MA,605100.4900000123
1004785,01088,ARTWORK,MA,605100.4900000123
1004817,01536,OCCASION,MA,605100.4900000123
1004851,01536,ARTWORK,MA,605100.4900000123
1004859,01907,OCCASION,MA,605100.4900000123
1004860,01907,ARTWORK,MA,605100.4900000123
1004861,01907,OCCASION,MA,605100.4900000123
1004862,01907,ARTWORK,MA,605100.4900000123
1004896,01907,OTHER,MA,605100.4900000123
1004924,02138,OCCASION,MA,605100.4900000123
1004925,01907,OCCASION,MA,605100.4900000123
1005049,01890,BOOK,MA,605100.4900000123
1005051,02127,ARTWORK,MA,605100.4900000123
1005065,02108,ARTWORK,MA,605100.4900000123
1005084,01890,BOOK,MA,605100.4900000123
1005115,02460,OCCASION,MA,605100.4900000123
1005127,02460,ARTWORK,MA,605100.4900000123
1005157,01730,BOOK,MA,605100.4900000123
1005158,01609,BOOK,MA,605100.4900000123
1005173,01778,ARTWORK,MA,605100.4900000123
1005232,01740,BOOK,MA,605100.4900000123
1005317,01966,ARTWORK,MA,605100.4900000123
1005318,01966,BOOK,MA,605100.4900000123
1005341,02465,OCCASION,MA,605100.4900000123
1005346,02115,ARTWORK,MA,605100.4900000123
1005405,02481,ARTWORK,MA,605100.4900000123
1005435,02138,ARTWORK,MA,605100.4900000123
1005459,01778,ARTWORK,MA,605100.4900000123
1005568,02119,BOOK,MA,605100.4900000123
1005569,02119,BOOK,MA,605100.4900000123
1005581,01106,BOOK,MA,605100.4900000123
1005713,01002,BOOK,MA,605100.4900000123
1005797,02108,ARTWORK,MA,605100.4900000123
1005875,01773,ARTWORK,MA,605100.4900000123
1005882,02155,OCCASION,MA,605100.4900000123
1005898,02048,ARTWORK,MA,605100.4900000123
1005904,02478,ARTWORK,MA,605100.4900000123
1005918,01720,BOOK,MA,605100.4900000123
1005936,02482,BOOK,MA,605100.4900000123
1005973,02131,BOOK,MA,605100.4900000123
1005978,02123,BOOK,MA,605100.4900000123
1006003,01060,ARTWORK,MA,605100.4900000123
1006004,02139,ARTWORK,MA,605100.4900000123
1006029,02108,BOOK,MA,605100.4900000123
1006063,02108,BOOK,MA,605100.4900000123
1006066,01267,ARTWORK,MA,605100.4900000123
