orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1011037,39648,BOOK,MS,18080.190000000068
1011781,39564,BOOK,MS,18080.190000000068
1001433,39402,ARTWORK,MS,18080.190000000068
1012214,38655,OCCASION,MS,18080.190000000068
1012215,38655,ARTWORK,MS,18080.190000000068
1012637,39180,ARTWORK,MS,18080.190000000068
1004101,39211,BOOK,MS,18080.190000000068
1005705,39530,BOOK,MS,18080.190000000068
1006311,38632,ARTWORK,MS,18080.190000000068
1006312,38632,ARTWORK,MS,18080.190000000068
1009099,39525,ARTWORK,MS,18080.190000000068
1014901,39301,ARTWORK,MS,18080.190000000068
1015892,39350,ARTWORK,MS,18080.190000000068
1016714,39206,OCCASION,MS,18080.190000000068
1018043,39157,OCCASION,MS,18080.190000000068
1021807,39535,ARTWORK,MS,18080.190000000068
1022522,38655,BOOK,MS,18080.190000000068
1022528,39236,BOOK,MS,18080.190000000068
1026917,38834,OCCASION,MS,18080.190000000068
1030644,39201,ARTWORK,MS,18080.190000000068
1031371,39648,ARTWORK,MS,18080.190000000068
1031532,39047,OTHER,MS,18080.190000000068
1031533,39047,OTHER,MS,18080.190000000068
1031534,39047,ARTWORK,MS,18080.190000000068
1031605,39202,ARTWORK,MS,18080.190000000068
1033537,39301,ARTWORK,MS,18080.190000000068
1034183,39507,ARTWORK,MS,18080.190000000068
1034885,39202,ARTWORK,MS,18080.190000000068
1034976,39211,ARTWORK,MS,18080.190000000068
1035351,39402,ARTWORK,MS,18080.190000000068
1035713,39205,OCCASION,MS,18080.190000000068
1036640,39212,BOOK,MS,18080.190000000068
1038044,39305,ARTWORK,MS,18080.190000000068
1040452,39095,ARTWORK,MS,18080.190000000068
1040453,39095,ARTWORK,MS,18080.190000000068
1040462,39211,OTHER,MS,18080.190000000068
1040463,39211,CALENDAR,MS,18080.190000000068
1042474,38654,ARTWORK,MS,18080.190000000068
1042929,39203,OCCASION,MS,18080.190000000068
1049442,39120,ARTWORK,MS,18080.190000000068
1051113,39441,OCCASION,MS,18080.190000000068
1051114,39441,OCCASION,MS,18080.190000000068
1051601,38677,BOOK,MS,18080.190000000068
1055340,38655,APPAREL,MS,18080.190000000068
1056520,38655,ARTWORK,MS,18080.190000000068
1056521,38655,ARTWORK,MS,18080.190000000068
1056522,38655,ARTWORK,MS,18080.190000000068
1056523,38655,ARTWORK,MS,18080.190000000068
1056524,38655,OCCASION,MS,18080.190000000068
1056525,38655,ARTWORK,MS,18080.190000000068
1059856,39211,BOOK,MS,18080.190000000068
1060558,39216,BOOK,MS,18080.190000000068
1062661,39203,BOOK,MS,18080.190000000068
1063487,38671,ARTWORK,MS,18080.190000000068
1064391,38655,ARTWORK,MS,18080.190000000068
1064392,38655,ARTWORK,MS,18080.190000000068
1065809,39194,OCCASION,MS,18080.190000000068
1067383,39211,BOOK,MS,18080.190000000068
1067506,39531,CALENDAR,MS,18080.190000000068
1070734,39759,BOOK,MS,18080.190000000068
1071240,39206,CALENDAR,MS,18080.190000000068
1071241,39206,CALENDAR,MS,18080.190000000068
1071807,39211,BOOK,MS,18080.190000000068
1072253,39568,OCCASION,MS,18080.190000000068
1074446,39154,BOOK,MS,18080.190000000068
1074447,39154,BOOK,MS,18080.190000000068
1074448,39154,BOOK,MS,18080.190000000068
1074471,39154,BOOK,MS,18080.190000000068
1074955,39157,BOOK,MS,18080.190000000068
1075281,39202,OCCASION,MS,18080.190000000068
1075352,39567,BOOK,MS,18080.190000000068
1076944,39666,ARTWORK,MS,18080.190000000068
1079976,39216,BOOK,MS,18080.190000000068
1081119,38666,GAME,MS,18080.190000000068
1083386,39402,ARTWORK,MS,18080.190000000068
1083433,39211,BOOK,MS,18080.190000000068
1088287,39110,BOOK,MS,18080.190000000068
1088288,39110,BOOK,MS,18080.190000000068
1088289,39110,BOOK,MS,18080.190000000068
1088525,39567,OCCASION,MS,18080.190000000068
1088526,39567,ARTWORK,MS,18080.190000000068
1088527,39567,ARTWORK,MS,18080.190000000068
1095260,38655,CALENDAR,MS,18080.190000000068
1099004,39759,BOOK,MS,18080.190000000068
1099518,39042,BOOK,MS,18080.190000000068
1100417,39211,BOOK,MS,18080.190000000068
1101395,39042,BOOK,MS,18080.190000000068
1101491,38655,OCCASION,MS,18080.190000000068
1102974,39174,OCCASION,MS,18080.190000000068
1103861,39560,OCCASION,MS,18080.190000000068
1105315,39401,OCCASION,MS,18080.190000000068
1105448,39759,BOOK,MS,18080.190000000068
1105884,38863,BOOK,MS,18080.190000000068
1107321,39047,APPAREL,MS,18080.190000000068
1107651,39442,BOOK,MS,18080.190000000068
1108342,39056,ARTWORK,MS,18080.190000000068
1108376,39056,ARTWORK,MS,18080.190000000068
1108598,39705,BOOK,MS,18080.190000000068
1109196,39305,BOOK,MS,18080.190000000068
1111554,39202,BOOK,MS,18080.190000000068
1112064,39206,BOOK,MS,18080.190000000068
1114542,39211,BOOK,MS,18080.190000000068
1116151,39564,CALENDAR,MS,18080.190000000068
1116823,39157,BOOK,MS,18080.190000000068
1117513,39503,BOOK,MS,18080.190000000068
1118430,39402,ARTWORK,MS,18080.190000000068
1119647,38655,BOOK,MS,18080.190000000068
1119648,38655,BOOK,MS,18080.190000000068
1120671,39042,BOOK,MS,18080.190000000068
1121865,39301,BOOK,MS,18080.190000000068
1122731,39211,OCCASION,MS,18080.190000000068
1123455,39401,BOOK,MS,18080.190000000068
1124598,39206,CALENDAR,MS,18080.190000000068
1126640,39401,BOOK,MS,18080.190000000068
1127117,39564,BOOK,MS,18080.190000000068
1127985,39120,BOOK,MS,18080.190000000068
1130246,39206,OCCASION,MS,18080.190000000068
1131871,38801,OCCASION,MS,18080.190000000068
1132249,39056,BOOK,MS,18080.190000000068
1133136,39202,BOOK,MS,18080.190000000068
1133137,39202,BOOK,MS,18080.190000000068
1133391,39121,BOOK,MS,18080.190000000068
1133432,39236,BOOK,MS,18080.190000000068
1134542,38671,GAME,MS,18080.190000000068
1134543,38671,GAME,MS,18080.190000000068
1134544,38671,GAME,MS,18080.190000000068
1134579,38671,GAME,MS,18080.190000000068
1135926,39566,BOOK,MS,18080.190000000068
1135927,39566,BOOK,MS,18080.190000000068
1136594,39501,BOOK,MS,18080.190000000068
1136795,38732,BOOK,MS,18080.190000000068
1138665,38801,BOOK,MS,18080.190000000068
1139725,39301,OCCASION,MS,18080.190000000068
1139929,38863,BOOK,MS,18080.190000000068
1140235,39194,APPAREL,MS,18080.190000000068
1140561,39532,OCCASION,MS,18080.190000000068
1141214,38804,OCCASION,MS,18080.190000000068
1141232,39211,BOOK,MS,18080.190000000068
1142618,39211,BOOK,MS,18080.190000000068
1143663,39056,BOOK,MS,18080.190000000068
1145996,39402,OCCASION,MS,18080.190000000068
1145997,39402,GAME,MS,18080.190000000068
1147023,39202,OTHER,MS,18080.190000000068
1147024,39202,BOOK,MS,18080.190000000068
1147820,39211,BOOK,MS,18080.190000000068
1150333,39759,ARTWORK,MS,18080.190000000068
1150475,39157,ARTWORK,MS,18080.190000000068
1150828,39440,OCCASION,MS,18080.190000000068
1151327,39401,GAME,MS,18080.190000000068
1151544,38732,BOOK,MS,18080.190000000068
1152042,39202,ARTWORK,MS,18080.190000000068
1154121,38930,BOOK,MS,18080.190000000068
1154153,38930,GAME,MS,18080.190000000068
1154504,39208,GAME,MS,18080.190000000068
1155821,39211,APPAREL,MS,18080.190000000068
1158707,38655,GAME,MS,18080.190000000068
1158769,39110,OCCASION,MS,18080.190000000068
1159873,39211,GAME,MS,18080.190000000068
1159874,39211,GAME,MS,18080.190000000068
1160101,39211,ARTWORK,MS,18080.190000000068
1178215,38652,APPAREL,MS,18080.190000000068
1178470,39553,BOOK,MS,18080.190000000068
1179753,39110,APPAREL,MS,18080.190000000068
1179754,39110,OCCASION,MS,18080.190000000068
1181169,39096,OCCASION,MS,18080.190000000068
1184458,39110,APPAREL,MS,18080.190000000068
1184459,39110,OCCASION,MS,18080.190000000068
1187155,38655,ARTWORK,MS,18080.190000000068
1190690,39568,OCCASION,MS,18080.190000000068
1194347,39208,GAME,MS,18080.190000000068
1223067,39564,ARTWORK,MS,18080.190000000068
1223068,39564,FREEBIE,MS,18080.190000000068
1225240,39211,FREEBIE,MS,18080.190000000068
1225954,39211,BOOK,MS,18080.190000000068
1227309,39730,GAME,MS,18080.190000000068
1227310,39730,FREEBIE,MS,18080.190000000068
1235612,39202,GAME,MS,18080.190000000068
1235613,39202,GAME,MS,18080.190000000068
1235614,39202,GAME,MS,18080.190000000068
1235615,39202,FREEBIE,MS,18080.190000000068
1245515,39564,CALENDAR,MS,18080.190000000068
1245516,39564,FREEBIE,MS,18080.190000000068
1245517,39564,FREEBIE,MS,18080.190000000068
1256391,39208,OCCASION,MS,18080.190000000068
1256392,39208,FREEBIE,MS,18080.190000000068
1256393,39208,FREEBIE,MS,18080.190000000068
1261689,39531,BOOK,MS,18080.190000000068
1261701,39531,FREEBIE,MS,18080.190000000068
1270674,39206,CALENDAR,MS,18080.190000000068
1270675,39206,FREEBIE,MS,18080.190000000068
1271292,39180,GAME,MS,18080.190000000068
1271293,39180,FREEBIE,MS,18080.190000000068
1271294,39180,FREEBIE,MS,18080.190000000068
1273680,39759,OCCASION,MS,18080.190000000068
1273681,39759,FREEBIE,MS,18080.190000000068
1280135,38655,GAME,MS,18080.190000000068
1284628,39202,OTHER,MS,18080.190000000068
1284629,39202,FREEBIE,MS,18080.190000000068
1293104,39206,GAME,MS,18080.190000000068
1293105,39206,GAME,MS,18080.190000000068
1314495,38655,BOOK,MS,18080.190000000068
1314529,39556,BOOK,MS,18080.190000000068
1316183,39211,OCCASION,MS,18080.190000000068
1318162,38655,CALENDAR,MS,18080.190000000068
1363117,38901,OCCASION,MS,18080.190000000068
1363118,38901,FREEBIE,MS,18080.190000000068
1365122,38671,GAME,MS,18080.190000000068
1365123,38671,FREEBIE,MS,18080.190000000068
1370111,39180,OCCASION,MS,18080.190000000068
1370112,39180,FREEBIE,MS,18080.190000000068
1401184,39157,APPAREL,MS,18080.190000000068
1401185,39157,FREEBIE,MS,18080.190000000068
1421226,38606,BOOK,MS,18080.190000000068
1428241,39211,BOOK,MS,18080.190000000068
1454130,38654,ARTWORK,MS,18080.190000000068
1454131,38654,ARTWORK,MS,18080.190000000068
1454132,38654,ARTWORK,MS,18080.190000000068
1454143,38654,ARTWORK,MS,18080.190000000068
1463249,38804,BOOK,MS,18080.190000000068
1463292,38804,FREEBIE,MS,18080.190000000068
1463293,38804,FREEBIE,MS,18080.190000000068
1464282,38655,ARTWORK,MS,18080.190000000068
1464283,38655,ARTWORK,MS,18080.190000000068
