orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010633,03031,ARTWORK,NH,52995.43999999976
1010691,03818,ARTWORK,NH,52995.43999999976
1011257,03850,BOOK,NH,52995.43999999976
1011612,03064,BOOK,NH,52995.43999999976
1011763,03824,BOOK,NH,52995.43999999976
1000548,03885,ARTWORK,NH,52995.43999999976
1000865,03264,BOOK,NH,52995.43999999976
1002110,03755,ARTWORK,NH,52995.43999999976
1002455,03801,ARTWORK,NH,52995.43999999976
1002576,03055,BOOK,NH,52995.43999999976
1012114,03856,ARTWORK,NH,52995.43999999976
1012518,03444,OCCASION,NH,52995.43999999976
1012590,03801,OCCASION,NH,52995.43999999976
1012591,03801,OCCASION,NH,52995.43999999976
1012592,03801,BOOK,NH,52995.43999999976
1012593,03801,BOOK,NH,52995.43999999976
1012594,03801,ARTWORK,NH,52995.43999999976
1002723,03086,BOOK,NH,52995.43999999976
1002809,03224,BOOK,NH,52995.43999999976
1002833,03302,ARTWORK,NH,52995.43999999976
1003766,03766,ARTWORK,NH,52995.43999999976
1004422,03443,ARTWORK,NH,52995.43999999976
1004423,03443,ARTWORK,NH,52995.43999999976
1004424,03443,ARTWORK,NH,52995.43999999976
1006005,03833,BOOK,NH,52995.43999999976
1006006,03833,BOOK,NH,52995.43999999976
1006232,03745,BOOK,NH,52995.43999999976
1007530,03811,ARTWORK,NH,52995.43999999976
1007743,03870,ARTWORK,NH,52995.43999999976
1007744,03870,BOOK,NH,52995.43999999976
1007766,03242,ARTWORK,NH,52995.43999999976
1007767,03242,ARTWORK,NH,52995.43999999976
1013233,03755,BOOK,NH,52995.43999999976
1013654,03801,OCCASION,NH,52995.43999999976
1013956,03824,BOOK,NH,52995.43999999976
1008319,03269,ARTWORK,NH,52995.43999999976
1008484,03846,ARTWORK,NH,52995.43999999976
1008990,03753,BOOK,NH,52995.43999999976
1009315,03264,BOOK,NH,52995.43999999976
1009316,03264,BOOK,NH,52995.43999999976
1009377,03743,BOOK,NH,52995.43999999976
1009515,03777,BOOK,NH,52995.43999999976
1009939,03031,BOOK,NH,52995.43999999976
1009940,03031,BOOK,NH,52995.43999999976
1015227,03841,OCCASION,NH,52995.43999999976
1015434,03864,ARTWORK,NH,52995.43999999976
1015435,03864,ARTWORK,NH,52995.43999999976
1017433,03570,BOOK,NH,52995.43999999976
1017478,03257,BOOK,NH,52995.43999999976
1018813,03104,OCCASION,NH,52995.43999999976
1018814,03104,OCCASION,NH,52995.43999999976
1018892,03255,ARTWORK,NH,52995.43999999976
1018893,03255,ARTWORK,NH,52995.43999999976
1019208,03279,ARTWORK,NH,52995.43999999976
1019879,03049,OTHER,NH,52995.43999999976
1021022,03060,BOOK,NH,52995.43999999976
1021023,03060,BOOK,NH,52995.43999999976
1021260,03060,BOOK,NH,52995.43999999976
1021261,03060,BOOK,NH,52995.43999999976
1022276,03229,ARTWORK,NH,52995.43999999976
1022457,03755,BOOK,NH,52995.43999999976
1023218,03242,BOOK,NH,52995.43999999976
1023457,03824,BOOK,NH,52995.43999999976
1023994,03247,BOOK,NH,52995.43999999976
1024641,03062,BOOK,NH,52995.43999999976
1024642,03062,BOOK,NH,52995.43999999976
1024769,03110,BOOK,NH,52995.43999999976
1024843,03051,BOOK,NH,52995.43999999976
1024934,03053,BOOK,NH,52995.43999999976
1024935,03053,BOOK,NH,52995.43999999976
1026369,03103,BOOK,NH,52995.43999999976
1026585,03801,BOOK,NH,52995.43999999976
1026943,03755,ARTWORK,NH,52995.43999999976
1026979,03833,BOOK,NH,52995.43999999976
1027243,03827,BOOK,NH,52995.43999999976
1027461,03755,BOOK,NH,52995.43999999976
1028226,03064,BOOK,NH,52995.43999999976
1028307,03755,ARTWORK,NH,52995.43999999976
1028576,03841,BOOK,NH,52995.43999999976
1028597,03833,BOOK,NH,52995.43999999976
1028662,03234,ARTWORK,NH,52995.43999999976
1028684,03229,BOOK,NH,52995.43999999976
1030187,03849,BOOK,NH,52995.43999999976
1030735,03102,BOOK,NH,52995.43999999976
1031162,03465,ARTWORK,NH,52995.43999999976
1031634,03442,OCCASION,NH,52995.43999999976
1031713,03064,CALENDAR,NH,52995.43999999976
1032562,03813,ARTWORK,NH,52995.43999999976
1032809,03750,BOOK,NH,52995.43999999976
1033246,03870,BOOK,NH,52995.43999999976
1033249,03301,OCCASION,NH,52995.43999999976
1033550,03104,BOOK,NH,52995.43999999976
1033604,03051,OCCASION,NH,52995.43999999976
1033924,03862,BOOK,NH,52995.43999999976
1033970,03052,OCCASION,NH,52995.43999999976
1034266,03449,ARTWORK,NH,52995.43999999976
1034477,03062,BOOK,NH,52995.43999999976
1034478,03062,BOOK,NH,52995.43999999976
1034479,03062,BOOK,NH,52995.43999999976
1034950,03755,BOOK,NH,52995.43999999976
1034951,03755,BOOK,NH,52995.43999999976
1035025,03104,BOOK,NH,52995.43999999976
