orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1006206,1083,OTHER,AE,6692.619999999997
1029435,09821,ARTWORK,AE,6692.619999999997
1040036,09098,ARTWORK,AE,6692.619999999997
1054127,1112,ARTWORK,AE,6692.619999999997
1054128,1112,ARTWORK,AE,6692.619999999997
1054129,1112,OCCASION,AE,6692.619999999997
1054130,1112,ARTWORK,AE,6692.619999999997
1061444,6035,OCCASION,AE,6692.619999999997
1061445,6035,ARTWORK,AE,6692.619999999997
1068636,B29 7,ARTWORK,AE,6692.619999999997
1069039,FIN-2,CALENDAR,AE,6692.619999999997
1069356,09644,CALENDAR,AE,6692.619999999997
1069357,09644,CALENDAR,AE,6692.619999999997
1084034,1052,ARTWORK,AE,6692.619999999997
1090654,11120,APPAREL,AE,6692.619999999997
1090655,11120,APPAREL,AE,6692.619999999997
1096015,11120,APPAREL,AE,6692.619999999997
1096016,11120,APPAREL,AE,6692.619999999997
1100598,3111,OCCASION,AE,6692.619999999997
1102284,EN5 1,BOOK,AE,6692.619999999997
1108292,D - 7,OCCASION,AE,6692.619999999997
1108597,06600,BOOK,AE,6692.619999999997
1112316,Germa,ARTWORK,AE,6692.619999999997
1112317,Germa,OCCASION,AE,6692.619999999997
1113444,09721,CALENDAR,AE,6692.619999999997
1121170,09094,OCCASION,AE,6692.619999999997
1125441,AX 22,CALENDAR,AE,6692.619999999997
1126749,09459,BOOK,AE,6692.619999999997
1505435,09267,CALENDAR,AE,6692.619999999997
1505436,09267,FREEBIE,AE,6692.619999999997
1536209,09789,FREEBIE,AE,6692.619999999997
1536233,09789,BOOK,AE,6692.619999999997
1536245,09789,OCCASION,AE,6692.619999999997
1582152,09880,FREEBIE,AE,6692.619999999997
1582201,09880,ARTWORK,AE,6692.619999999997
1582202,09880,ARTWORK,AE,6692.619999999997
1607228,09464,OCCASION,AE,6692.619999999997
1607229,09464,FREEBIE,AE,6692.619999999997
1607230,09464,FREEBIE,AE,6692.619999999997
1607267,09812,APPAREL,AE,6692.619999999997
1607268,09812,FREEBIE,AE,6692.619999999997
1608169,09812,ARTWORK,AE,6692.619999999997
1608191,09812,ARTWORK,AE,6692.619999999997
1628189,09624,BOOK,AE,6692.619999999997
1628190,09624,BOOK,AE,6692.619999999997
1628220,09624,BOOK,AE,6692.619999999997
1629109,09812,ARTWORK,AE,6692.619999999997
1634232,09499,BOOK,AE,6692.619999999997
1640325,75018,APPAREL,AE,6692.619999999997
1640357,75018,BOOK,AE,6692.619999999997
1654241,CH-80,CALENDAR,AE,6692.619999999997
1664276,CH-80,ARTWORK,AE,6692.619999999997
1673252,09266,APPAREL,AE,6692.619999999997
1680117,09839,ARTWORK,AE,6692.619999999997
1685178,75018,ARTWORK,AE,6692.619999999997
1685243,09823,CALENDAR,AE,6692.619999999997
1685478,09225,OCCASION,AE,6692.619999999997
1685479,09225,OCCASION,AE,6692.619999999997
1685480,09225,FREEBIE,AE,6692.619999999997
1691955,09139,BOOK,AE,6692.619999999997
1700116,09624,BOOK,AE,6692.619999999997
1730119,75018,BOOK,AE,6692.619999999997
1769183,09842,ARTWORK,AE,6692.619999999997
1769184,09842,ARTWORK,AE,6692.619999999997
1773109,75016,OCCASION,AE,6692.619999999997
1773110,75016,OCCASION,AE,6692.619999999997
1773111,75016,FREEBIE,AE,6692.619999999997
1781156,09345,BOOK,AE,6692.619999999997
1782109,09842,ARTWORK,AE,6692.619999999997
1800212,20123,ARTWORK,AE,6692.619999999997
1826131,63834,OTHER,AE,6692.619999999997
1862161,09703,BOOK,AE,6692.619999999997
1876123,09036,ARTWORK,AE,6692.619999999997
1876124,09036,ARTWORK,AE,6692.619999999997
1876125,09036,ARTWORK,AE,6692.619999999997
1876126,09036,ARTWORK,AE,6692.619999999997
1880120,20154,ARTWORK,AE,6692.619999999997
1886181,81030,BOOK,AE,6692.619999999997
1886182,81030,BOOK,AE,6692.619999999997
1887117,09036,ARTWORK,AE,6692.619999999997
1887118,09036,ARTWORK,AE,6692.619999999997
1887119,09036,ARTWORK,AE,6692.619999999997
1903367,KT172,ARTWORK,AE,6692.619999999997
1921180,28010,OTHER,AE,6692.619999999997
1921181,28010,APPAREL,AE,6692.619999999997
1921182,28010,APPAREL,AE,6692.619999999997
1926136,28010,APPAREL,AE,6692.619999999997
1926137,28010,APPAREL,AE,6692.619999999997
1926272,09053,APPAREL,AE,6692.619999999997
1943194,85051,BOOK,AE,6692.619999999997
1954160,09036,ARTWORK,AE,6692.619999999997
1965239,09624,BOOK,AE,6692.619999999997
1965240,09624,GAME,AE,6692.619999999997
1965241,09624,BOOK,AE,6692.619999999997
1971270,Irela,OCCASION,AE,6692.619999999997
1971271,Irela,FREEBIE,AE,6692.619999999997
1978269,8000,ARTWORK,AE,6692.619999999997
1993115,96521,APPAREL,AE,6692.619999999997
2000133,1013,ARTWORK,AE,6692.619999999997
