orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1000867,83705,ARTWORK,ID,17256.03000000003
1005598,83705,ARTWORK,ID,17256.03000000003
1005599,83705,ARTWORK,ID,17256.03000000003
1005600,83705,BOOK,ID,17256.03000000003
1013795,83702,BOOK,ID,17256.03000000003
1014359,83844,ARTWORK,ID,17256.03000000003
1014487,83712,OTHER,ID,17256.03000000003
1010282,83864,ARTWORK,ID,17256.03000000003
1015668,83705,BOOK,ID,17256.03000000003
1015669,83705,ARTWORK,ID,17256.03000000003
1015702,83705,BOOK,ID,17256.03000000003
1016884,83404,ARTWORK,ID,17256.03000000003
1016933,83340,BOOK,ID,17256.03000000003
1017908,83642,OCCASION,ID,17256.03000000003
1018140,83843,OCCASION,ID,17256.03000000003
1022537,83353,BOOK,ID,17256.03000000003
1023887,83854,ARTWORK,ID,17256.03000000003
1023888,83854,ARTWORK,ID,17256.03000000003
1027931,83843,BOOK,ID,17256.03000000003
1028083,83501,ARTWORK,ID,17256.03000000003
1028789,83706,OTHER,ID,17256.03000000003
1028790,83706,ARTWORK,ID,17256.03000000003
1035685,83707,ARTWORK,ID,17256.03000000003
1044065,83353,ARTWORK,ID,17256.03000000003
1049403,83340,OCCASION,ID,17256.03000000003
1049729,83706,ARTWORK,ID,17256.03000000003
1051051,60601,BOOK,ID,17256.03000000003
1053177,83353,BOOK,ID,17256.03000000003
1054330,83340,BOOK,ID,17256.03000000003
1056964,83712,BOOK,ID,17256.03000000003
1057964,83702,BOOK,ID,17256.03000000003
1057965,83702,BOOK,ID,17256.03000000003
1059679,83701,ARTWORK,ID,17256.03000000003
1061499,83340,BOOK,ID,17256.03000000003
1062199,83340,BOOK,ID,17256.03000000003
1065626,83843,OCCASION,ID,17256.03000000003
1067285,83706,BOOK,ID,17256.03000000003
1067286,83706,BOOK,ID,17256.03000000003
1069191,83404,ARTWORK,ID,17256.03000000003
1069192,83404,OCCASION,ID,17256.03000000003
1069193,83404,ARTWORK,ID,17256.03000000003
1069735,83706,BOOK,ID,17256.03000000003
1069827,83706,GAME,ID,17256.03000000003
1070730,83705,ARTWORK,ID,17256.03000000003
1070731,83705,ARTWORK,ID,17256.03000000003
1070732,83705,ARTWORK,ID,17256.03000000003
1070733,83705,ARTWORK,ID,17256.03000000003
1071569,83712,ARTWORK,ID,17256.03000000003
1072133,83686,CALENDAR,ID,17256.03000000003
1072134,83686,CALENDAR,ID,17256.03000000003
1077698,83709,APPAREL,ID,17256.03000000003
1078855,83333,BOOK,ID,17256.03000000003
1080389,83856,BOOK,ID,17256.03000000003
1080390,83856,BOOK,ID,17256.03000000003
1080391,83856,BOOK,ID,17256.03000000003
1080392,83856,BOOK,ID,17256.03000000003
1080393,83856,BOOK,ID,17256.03000000003
1080394,83856,BOOK,ID,17256.03000000003
1080395,83856,BOOK,ID,17256.03000000003
1081054,83686,ARTWORK,ID,17256.03000000003
1087790,83864,OCCASION,ID,17256.03000000003
1088302,83422,OCCASION,ID,17256.03000000003
1089978,83301,ARTWORK,ID,17256.03000000003
1090468,83333,ARTWORK,ID,17256.03000000003
1092365,83702,BOOK,ID,17256.03000000003
1092366,83702,ARTWORK,ID,17256.03000000003
1092367,83702,ARTWORK,ID,17256.03000000003
1093232,83340,BOOK,ID,17256.03000000003
1096242,83702,BOOK,ID,17256.03000000003
1096623,83702,OCCASION,ID,17256.03000000003
1097172,83353,BOOK,ID,17256.03000000003
1097658,83340,ARTWORK,ID,17256.03000000003
1098154,83712,BOOK,ID,17256.03000000003
1098267,83705,BOOK,ID,17256.03000000003
1102299,83274,OCCASION,ID,17256.03000000003
1103109,83301,ARTWORK,ID,17256.03000000003
1103401,83340,OCCASION,ID,17256.03000000003
1105334,83687,OCCASION,ID,17256.03000000003
1106831,83706,BOOK,ID,17256.03000000003
1106832,83706,BOOK,ID,17256.03000000003
1107769,83353,BOOK,ID,17256.03000000003
1108517,83616,GAME,ID,17256.03000000003
1108518,83616,GAME,ID,17256.03000000003
1109480,83204,OCCASION,ID,17256.03000000003
1109917,83616,GAME,ID,17256.03000000003
1109951,83616,GAME,ID,17256.03000000003
1110828,83843,GAME,ID,17256.03000000003
1111411,83340,OCCASION,ID,17256.03000000003
1112594,83404,OCCASION,ID,17256.03000000003
1113736,83702,BOOK,ID,17256.03000000003
1114021,83340,GAME,ID,17256.03000000003
1114022,83340,GAME,ID,17256.03000000003
1114870,83353,BOOK,ID,17256.03000000003
1115382,83340,ARTWORK,ID,17256.03000000003
1116323,83702,OCCASION,ID,17256.03000000003
1122509,83340,ARTWORK,ID,17256.03000000003
1124213,83616,GAME,ID,17256.03000000003
1124214,83616,GAME,ID,17256.03000000003
1124215,83616,GAME,ID,17256.03000000003
1124651,83638,BOOK,ID,17256.03000000003
1124732,83701,OCCASION,ID,17256.03000000003
1128115,83616,BOOK,ID,17256.03000000003
1129834,83714,BOOK,ID,17256.03000000003
1129918,83686,CALENDAR,ID,17256.03000000003
1130669,83616,BOOK,ID,17256.03000000003
1131443,83530,BOOK,ID,17256.03000000003
1132734,83703,BOOK,ID,17256.03000000003
1132833,83316,CALENDAR,ID,17256.03000000003
1132834,83316,CALENDAR,ID,17256.03000000003
1133764,83422,BOOK,ID,17256.03000000003
1134454,83702,BOOK,ID,17256.03000000003
1135846,83328,BOOK,ID,17256.03000000003
1136187,83404,BOOK,ID,17256.03000000003
1136325,83404,BOOK,ID,17256.03000000003
1136326,83404,BOOK,ID,17256.03000000003
1136327,83404,BOOK,ID,17256.03000000003
1136779,83704,BOOK,ID,17256.03000000003
1137272,83716,BOOK,ID,17256.03000000003
1138404,83702,GAME,ID,17256.03000000003
1138405,83702,GAME,ID,17256.03000000003
1139572,83404,GAME,ID,17256.03000000003
1139573,83404,GAME,ID,17256.03000000003
1141835,83201,GAME,ID,17256.03000000003
1142557,83316,CALENDAR,ID,17256.03000000003
1142637,83706,OCCASION,ID,17256.03000000003
1143177,83440,BOOK,ID,17256.03000000003
1143341,83816,BOOK,ID,17256.03000000003
1144362,83642,GAME,ID,17256.03000000003
1144596,83642,BOOK,ID,17256.03000000003
1144746,83709,APPAREL,ID,17256.03000000003
1146221,83333,BOOK,ID,17256.03000000003
1147340,83864,GAME,ID,17256.03000000003
1147341,83864,GAME,ID,17256.03000000003
1150494,83404,BOOK,ID,17256.03000000003
1150495,83404,BOOK,ID,17256.03000000003
1151198,83501,BOOK,ID,17256.03000000003
1151472,83704,BOOK,ID,17256.03000000003
1151473,83704,BOOK,ID,17256.03000000003
1152077,83701,OCCASION,ID,17256.03000000003
1152483,83607,BOOK,ID,17256.03000000003
1153565,83703,ARTWORK,ID,17256.03000000003
1153566,83703,ARTWORK,ID,17256.03000000003
1153931,83716,BOOK,ID,17256.03000000003
1155871,83340,GAME,ID,17256.03000000003
1157411,83706,OCCASION,ID,17256.03000000003
1158096,83836,ARTWORK,ID,17256.03000000003
1159269,83714,BOOK,ID,17256.03000000003
1179132,83333,BOOK,ID,17256.03000000003
1179289,83702,BOOK,ID,17256.03000000003
1179735,83452,APPAREL,ID,17256.03000000003
1179736,83452,APPAREL,ID,17256.03000000003
1179737,83452,APPAREL,ID,17256.03000000003
1179738,83452,ARTWORK,ID,17256.03000000003
1181069,83712,ARTWORK,ID,17256.03000000003
