orderlineid,zipcode,PRODUCTGROUPNAME,state,Ventes_par_département
1010582,60614,BOOK,IL,632755.7599999979
1010630,60657,ARTWORK,IL,632755.7599999979
1010679,60901,ARTWORK,IL,632755.7599999979
1010680,60901,ARTWORK,IL,632755.7599999979
1010883,60637,OCCASION,IL,632755.7599999979
1010939,60611,BOOK,IL,632755.7599999979
1011034,60302,BOOK,IL,632755.7599999979
1011039,60521,BOOK,IL,632755.7599999979
1011040,60521,BOOK,IL,632755.7599999979
1011041,60521,BOOK,IL,632755.7599999979
1011089,60532,OCCASION,IL,632755.7599999979
1011093,60201,OCCASION,IL,632755.7599999979
1011157,60608,ARTWORK,IL,632755.7599999979
1011161,60614,ARTWORK,IL,632755.7599999979
1011162,60614,ARTWORK,IL,632755.7599999979
1011163,60614,ARTWORK,IL,632755.7599999979
1011164,60029,ARTWORK,IL,632755.7599999979
1011216,60613,ARTWORK,IL,632755.7599999979
1011217,60025,ARTWORK,IL,632755.7599999979
1011284,60067,OCCASION,IL,632755.7599999979
1011285,60067,OCCASION,IL,632755.7599999979
1011330,60008,ARTWORK,IL,632755.7599999979
1011436,60201,BOOK,IL,632755.7599999979
1011480,60616,BOOK,IL,632755.7599999979
1011750,60015,ARTWORK,IL,632755.7599999979
1011795,60035,BOOK,IL,632755.7599999979
1011813,60514,BOOK,IL,632755.7599999979
1011869,60605,BOOK,IL,632755.7599999979
1011870,60605,BOOK,IL,632755.7599999979
1000013,60302,BOOK,IL,632755.7599999979
1000014,60302,BOOK,IL,632755.7599999979
1000060,60056,BOOK,IL,632755.7599999979
1000061,60056,BOOK,IL,632755.7599999979
1000062,60056,BOOK,IL,632755.7599999979
1000127,60625,BOOK,IL,632755.7599999979
1000168,60093,ARTWORK,IL,632755.7599999979
1000257,60201,ARTWORK,IL,632755.7599999979
1000266,60093,ARTWORK,IL,632755.7599999979
1000278,61701,OTHER,IL,632755.7599999979
1000279,61701,CALENDAR,IL,632755.7599999979
1000337,61801,ARTWORK,IL,632755.7599999979
1000354,61021,ARTWORK,IL,632755.7599999979
1000416,60010,BOOK,IL,632755.7599999979
1000483,60640,BOOK,IL,632755.7599999979
1000514,60613,ARTWORK,IL,632755.7599999979
1000561,60606,ARTWORK,IL,632755.7599999979
1000601,60035,ARTWORK,IL,632755.7599999979
1000612,60467,BOOK,IL,632755.7599999979
1000727,60602,BOOK,IL,632755.7599999979
1000735,60611,ARTWORK,IL,632755.7599999979
1000750,60707,ARTWORK,IL,632755.7599999979
1000827,60558,ARTWORK,IL,632755.7599999979
1000891,61602,ARTWORK,IL,632755.7599999979
1000912,60076,BOOK,IL,632755.7599999979
1000924,60201,ARTWORK,IL,632755.7599999979
1000935,60091,BOOK,IL,632755.7599999979
1000940,60646,BOOK,IL,632755.7599999979
1000941,60646,BOOK,IL,632755.7599999979
1000970,60091,BOOK,IL,632755.7599999979
1000971,60615,ARTWORK,IL,632755.7599999979
1000972,60615,OCCASION,IL,632755.7599999979
1000982,60462,OCCASION,IL,632755.7599999979
1000983,60462,OCCASION,IL,632755.7599999979
1000984,60462,OCCASION,IL,632755.7599999979
1000985,60462,OCCASION,IL,632755.7599999979
1000994,60201,OTHER,IL,632755.7599999979
